query_id,parent_count,representation,method,component_accuracy,parent_precision,parent_recall,parent_f1,parent_set_exact,component_set_exact
Q0055,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0056,2,OPCODE_3GRAM,B1_INDEPENDENT,0.6666666666666666,0.6666666666666666,1.0,0.8,False,False
Q0056,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.5,0.5,0.5,0.5,False,False
Q0056,2,OPCODE_3GRAM,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0056,2,OPCODE_STRUCT,B1_INDEPENDENT,0.6666666666666666,0.5,1.0,0.6666666666666666,False,False
Q0056,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.5,0.5,0.5,0.5,False,False
Q0056,2,OPCODE_STRUCT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0056,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.8333333333333334,1.0,1.0,1.0,True,False
Q0056,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.5,0.5,0.5,0.5,False,False
Q0056,2,OPCODE_CONTEXT,B3_DEPENDENCY,1.0,1.0,1.0,1.0,True,True
Q0057,2,OPCODE_3GRAM,B1_INDEPENDENT,0.3333333333333333,0.4,1.0,0.5714285714285715,False,False
Q0057,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0057,2,OPCODE_3GRAM,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0057,2,OPCODE_STRUCT,B1_INDEPENDENT,0.3333333333333333,0.3333333333333333,1.0,0.5,False,False
Q0057,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0057,2,OPCODE_STRUCT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0057,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.6666666666666666,0.5,1.0,0.6666666666666666,False,False
Q0057,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.5,0.5,0.5,0.5,False,False
Q0057,2,OPCODE_CONTEXT,B3_DEPENDENCY,1.0,1.0,1.0,1.0,True,True
Q0058,2,OPCODE_3GRAM,B1_INDEPENDENT,0.3333333333333333,0.5,1.0,0.6666666666666666,False,False
Q0058,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.3333333333333333,0.5,0.5,0.5,False,False
Q0058,2,OPCODE_3GRAM,B3_DEPENDENCY,1.0,1.0,1.0,1.0,True,True
Q0058,2,OPCODE_STRUCT,B1_INDEPENDENT,0.3333333333333333,0.4,1.0,0.5714285714285715,False,False
Q0058,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.3333333333333333,0.5,0.5,0.5,False,False
Q0058,2,OPCODE_STRUCT,B3_DEPENDENCY,1.0,1.0,1.0,1.0,True,True
Q0058,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.5,0.5,1.0,0.6666666666666666,False,False
Q0058,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.8333333333333334,1.0,1.0,1.0,True,False
Q0058,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0059,2,OPCODE_3GRAM,B1_INDEPENDENT,0.5,0.25,0.5,0.3333333333333333,False,False
Q0059,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.5,0.5,0.5,0.5,False,False
Q0059,2,OPCODE_3GRAM,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0059,2,OPCODE_STRUCT,B1_INDEPENDENT,0.5,0.25,0.5,0.3333333333333333,False,False
Q0059,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.5,0.5,0.5,0.5,False,False
Q0059,2,OPCODE_STRUCT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0059,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.5,0.25,0.5,0.3333333333333333,False,False
Q0059,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.5,0.5,0.5,0.5,False,False
Q0059,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0060,2,OPCODE_3GRAM,B1_INDEPENDENT,0.16666666666666666,0.2,0.5,0.28571428571428575,False,False
Q0060,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0060,2,OPCODE_3GRAM,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0060,2,OPCODE_STRUCT,B1_INDEPENDENT,0.16666666666666666,0.25,0.5,0.3333333333333333,False,False
Q0060,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0060,2,OPCODE_STRUCT,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0060,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.3333333333333333,0.3333333333333333,0.5,0.4,False,False
Q0060,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0060,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0061,2,OPCODE_3GRAM,B1_INDEPENDENT,0.16666666666666666,0.25,0.5,0.3333333333333333,False,False
Q0061,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0061,2,OPCODE_3GRAM,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0061,2,OPCODE_STRUCT,B1_INDEPENDENT,0.16666666666666666,0.16666666666666666,0.5,0.25,False,False
Q0061,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0061,2,OPCODE_STRUCT,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0061,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.3333333333333333,0.25,0.5,0.3333333333333333,False,False
Q0061,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0061,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0062,2,OPCODE_3GRAM,B1_INDEPENDENT,0.16666666666666666,0.25,0.5,0.3333333333333333,False,False
Q0062,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0062,2,OPCODE_3GRAM,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0062,2,OPCODE_STRUCT,B1_INDEPENDENT,0.16666666666666666,0.2,0.5,0.28571428571428575,False,False
Q0062,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0062,2,OPCODE_STRUCT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0062,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.16666666666666666,0.2,0.5,0.28571428571428575,False,False
Q0062,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0062,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0063,2,OPCODE_3GRAM,B1_INDEPENDENT,0.6666666666666666,0.6666666666666666,1.0,0.8,False,False
Q0063,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.5,0.5,0.5,0.5,False,False
Q0063,2,OPCODE_3GRAM,B3_DEPENDENCY,1.0,1.0,1.0,1.0,True,True
Q0063,2,OPCODE_STRUCT,B1_INDEPENDENT,0.6666666666666666,0.5,1.0,0.6666666666666666,False,False
Q0063,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.5,0.5,0.5,0.5,False,False
Q0063,2,OPCODE_STRUCT,B3_DEPENDENCY,1.0,1.0,1.0,1.0,True,True
Q0063,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.6666666666666666,0.5,1.0,0.6666666666666666,False,False
Q0063,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,1.0,1.0,1.0,1.0,True,True
Q0063,2,OPCODE_CONTEXT,B3_DEPENDENCY,1.0,1.0,1.0,1.0,True,True
Q0064,2,OPCODE_3GRAM,B1_INDEPENDENT,0.3333333333333333,0.2,0.5,0.28571428571428575,False,False
Q0064,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0064,2,OPCODE_3GRAM,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0064,2,OPCODE_STRUCT,B1_INDEPENDENT,0.5,0.5,1.0,0.6666666666666666,False,False
Q0064,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.8333333333333334,1.0,1.0,1.0,True,False
Q0064,2,OPCODE_STRUCT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0064,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.5,0.5,1.0,0.6666666666666666,False,False
Q0064,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.3333333333333333,0.5,0.5,0.5,False,False
Q0064,2,OPCODE_CONTEXT,B3_DEPENDENCY,1.0,1.0,1.0,1.0,True,True
Q0065,2,OPCODE_3GRAM,B1_INDEPENDENT,0.3333333333333333,0.4,1.0,0.5714285714285715,False,False
Q0065,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.3333333333333333,0.5,0.5,0.5,False,False
Q0065,2,OPCODE_3GRAM,B3_DEPENDENCY,1.0,1.0,1.0,1.0,True,True
Q0065,2,OPCODE_STRUCT,B1_INDEPENDENT,0.3333333333333333,0.4,1.0,0.5714285714285715,False,False
Q0065,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0065,2,OPCODE_STRUCT,B3_DEPENDENCY,1.0,1.0,1.0,1.0,True,True
Q0065,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.3333333333333333,0.3333333333333333,1.0,0.5,False,False
Q0065,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0065,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0066,2,OPCODE_3GRAM,B1_INDEPENDENT,0.0,0.16666666666666666,0.5,0.25,False,False
Q0066,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0066,2,OPCODE_3GRAM,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0066,2,OPCODE_STRUCT,B1_INDEPENDENT,0.0,0.0,0.0,0.0,False,False
Q0066,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0066,2,OPCODE_STRUCT,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0066,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.0,0.0,0.0,0.0,False,False
Q0066,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.16666666666666666,0.5,0.5,0.5,False,False
Q0066,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0067,2,OPCODE_3GRAM,B1_INDEPENDENT,0.0,0.0,0.0,0.0,False,False
Q0067,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0067,2,OPCODE_3GRAM,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0067,2,OPCODE_STRUCT,B1_INDEPENDENT,0.0,0.0,0.0,0.0,False,False
Q0067,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0067,2,OPCODE_STRUCT,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0067,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.0,0.0,0.0,0.0,False,False
Q0067,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0067,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0068,2,OPCODE_3GRAM,B1_INDEPENDENT,0.0,0.0,0.0,0.0,False,False
Q0068,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0068,2,OPCODE_3GRAM,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0068,2,OPCODE_STRUCT,B1_INDEPENDENT,0.0,0.0,0.0,0.0,False,False
Q0068,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0068,2,OPCODE_STRUCT,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0068,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.0,0.0,0.0,0.0,False,False
Q0068,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0068,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0069,2,OPCODE_3GRAM,B1_INDEPENDENT,0.5,0.4,1.0,0.5714285714285715,False,False
Q0069,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.3333333333333333,0.5,0.5,0.5,False,False
Q0069,2,OPCODE_3GRAM,B3_DEPENDENCY,1.0,1.0,1.0,1.0,True,True
Q0069,2,OPCODE_STRUCT,B1_INDEPENDENT,0.5,0.4,1.0,0.5714285714285715,False,False
Q0069,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.16666666666666666,0.5,0.5,0.5,False,False
Q0069,2,OPCODE_STRUCT,B3_DEPENDENCY,1.0,1.0,1.0,1.0,True,True
Q0069,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.5,0.4,1.0,0.5714285714285715,False,False
Q0069,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.3333333333333333,0.5,0.5,0.5,False,False
Q0069,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0070,2,OPCODE_3GRAM,B1_INDEPENDENT,0.16666666666666666,0.25,0.5,0.3333333333333333,False,False
Q0070,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.3333333333333333,0.5,0.5,0.5,False,False
Q0070,2,OPCODE_3GRAM,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0070,2,OPCODE_STRUCT,B1_INDEPENDENT,0.16666666666666666,0.2,0.5,0.28571428571428575,False,False
Q0070,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.5,0.5,0.5,0.5,False,False
Q0070,2,OPCODE_STRUCT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0070,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.3333333333333333,0.4,1.0,0.5714285714285715,False,False
Q0070,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0070,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0071,2,OPCODE_3GRAM,B1_INDEPENDENT,0.16666666666666666,0.25,0.5,0.3333333333333333,False,False
Q0071,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0071,2,OPCODE_3GRAM,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0071,2,OPCODE_STRUCT,B1_INDEPENDENT,0.16666666666666666,0.2,0.5,0.28571428571428575,False,False
Q0071,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0071,2,OPCODE_STRUCT,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0071,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.3333333333333333,0.2,0.5,0.28571428571428575,False,False
Q0071,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0071,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0072,2,OPCODE_3GRAM,B1_INDEPENDENT,0.0,0.0,0.0,0.0,False,False
Q0072,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0072,2,OPCODE_3GRAM,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0072,2,OPCODE_STRUCT,B1_INDEPENDENT,0.16666666666666666,0.2,0.5,0.28571428571428575,False,False
Q0072,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0072,2,OPCODE_STRUCT,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0072,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.3333333333333333,0.3333333333333333,1.0,0.5,False,False
Q0072,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.3333333333333333,0.5,0.5,0.5,False,False
Q0072,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0073,2,OPCODE_3GRAM,B1_INDEPENDENT,0.6666666666666666,0.5,1.0,0.6666666666666666,False,False
Q0073,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.5,0.5,0.5,0.5,False,False
Q0073,2,OPCODE_3GRAM,B3_DEPENDENCY,1.0,1.0,1.0,1.0,True,True
Q0073,2,OPCODE_STRUCT,B1_INDEPENDENT,0.6666666666666666,0.6666666666666666,1.0,0.8,False,False
Q0073,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.5,0.5,0.5,0.5,False,False
Q0073,2,OPCODE_STRUCT,B3_DEPENDENCY,1.0,1.0,1.0,1.0,True,True
Q0073,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.6666666666666666,0.6666666666666666,1.0,0.8,False,False
Q0073,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.5,0.5,0.5,0.5,False,False
Q0073,2,OPCODE_CONTEXT,B3_DEPENDENCY,1.0,1.0,1.0,1.0,True,True
Q0074,2,OPCODE_3GRAM,B1_INDEPENDENT,0.16666666666666666,0.25,0.5,0.3333333333333333,False,False
Q0074,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0074,2,OPCODE_3GRAM,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0074,2,OPCODE_STRUCT,B1_INDEPENDENT,0.16666666666666666,0.25,0.5,0.3333333333333333,False,False
Q0074,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.0,0.5,0.5,0.5,False,False
Q0074,2,OPCODE_STRUCT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0074,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.16666666666666666,0.25,0.5,0.3333333333333333,False,False
Q0074,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.16666666666666666,0.5,0.5,0.5,False,False
Q0074,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0075,2,OPCODE_3GRAM,B1_INDEPENDENT,0.3333333333333333,0.4,1.0,0.5714285714285715,False,False
Q0075,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.3333333333333333,0.5,0.5,0.5,False,False
Q0075,2,OPCODE_3GRAM,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0075,2,OPCODE_STRUCT,B1_INDEPENDENT,0.5,0.3333333333333333,0.5,0.4,False,False
Q0075,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.5,0.5,0.5,0.5,False,False
Q0075,2,OPCODE_STRUCT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0075,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.5,0.4,1.0,0.5714285714285715,False,False
Q0075,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.3333333333333333,0.5,0.5,0.5,False,False
Q0075,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0076,2,OPCODE_3GRAM,B1_INDEPENDENT,0.3333333333333333,0.2,0.5,0.28571428571428575,False,False
Q0076,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.3333333333333333,0.5,0.5,0.5,False,False
Q0076,2,OPCODE_3GRAM,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0076,2,OPCODE_STRUCT,B1_INDEPENDENT,0.3333333333333333,0.2,0.5,0.28571428571428575,False,False
Q0076,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.3333333333333333,0.5,0.5,0.5,False,False
Q0076,2,OPCODE_STRUCT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0076,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.3333333333333333,0.2,0.5,0.28571428571428575,False,False
Q0076,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0076,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0077,2,OPCODE_3GRAM,B1_INDEPENDENT,0.16666666666666666,0.5,0.5,0.5,False,False
Q0077,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0077,2,OPCODE_3GRAM,B3_DEPENDENCY,0.0,0.5,0.5,0.5,False,False
Q0077,2,OPCODE_STRUCT,B1_INDEPENDENT,0.16666666666666666,0.2,0.5,0.28571428571428575,False,False
Q0077,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0077,2,OPCODE_STRUCT,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0077,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.3333333333333333,0.25,0.5,0.3333333333333333,False,False
Q0077,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.0,0.5,0.5,0.5,False,False
Q0077,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0078,2,OPCODE_3GRAM,B1_INDEPENDENT,0.3333333333333333,0.4,1.0,0.5714285714285715,False,False
Q0078,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.3333333333333333,0.5,0.5,0.5,False,False
Q0078,2,OPCODE_3GRAM,B3_DEPENDENCY,1.0,1.0,1.0,1.0,True,True
Q0078,2,OPCODE_STRUCT,B1_INDEPENDENT,0.3333333333333333,0.4,1.0,0.5714285714285715,False,False
Q0078,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.3333333333333333,0.5,0.5,0.5,False,False
Q0078,2,OPCODE_STRUCT,B3_DEPENDENCY,1.0,1.0,1.0,1.0,True,True
Q0078,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.5,0.4,1.0,0.5714285714285715,False,False
Q0078,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.5,0.5,0.5,0.5,False,False
Q0078,2,OPCODE_CONTEXT,B3_DEPENDENCY,1.0,1.0,1.0,1.0,True,True
Q0079,2,OPCODE_3GRAM,B1_INDEPENDENT,0.16666666666666666,0.25,0.5,0.3333333333333333,False,False
Q0079,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0079,2,OPCODE_3GRAM,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0079,2,OPCODE_STRUCT,B1_INDEPENDENT,0.16666666666666666,0.16666666666666666,0.5,0.25,False,False
Q0079,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0079,2,OPCODE_STRUCT,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0079,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.3333333333333333,0.25,0.5,0.3333333333333333,False,False
Q0079,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0079,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0080,2,OPCODE_3GRAM,B1_INDEPENDENT,0.3333333333333333,0.2,0.5,0.28571428571428575,False,False
Q0080,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0080,2,OPCODE_3GRAM,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0080,2,OPCODE_STRUCT,B1_INDEPENDENT,0.3333333333333333,0.2,0.5,0.28571428571428575,False,False
Q0080,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0080,2,OPCODE_STRUCT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0080,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.3333333333333333,0.25,0.5,0.3333333333333333,False,False
Q0080,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0080,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0081,2,OPCODE_3GRAM,B1_INDEPENDENT,0.3333333333333333,0.5,1.0,0.6666666666666666,False,False
Q0081,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.3333333333333333,0.5,0.5,0.5,False,False
Q0081,2,OPCODE_3GRAM,B3_DEPENDENCY,1.0,1.0,1.0,1.0,True,True
Q0081,2,OPCODE_STRUCT,B1_INDEPENDENT,0.3333333333333333,0.4,1.0,0.5714285714285715,False,False
Q0081,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.3333333333333333,0.5,0.5,0.5,False,False
Q0081,2,OPCODE_STRUCT,B3_DEPENDENCY,1.0,1.0,1.0,1.0,True,True
Q0081,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.5,0.5,1.0,0.6666666666666666,False,False
Q0081,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.8333333333333334,1.0,1.0,1.0,True,False
Q0081,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0082,2,OPCODE_3GRAM,B1_INDEPENDENT,0.16666666666666666,0.2,0.5,0.28571428571428575,False,False
Q0082,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0082,2,OPCODE_3GRAM,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0082,2,OPCODE_STRUCT,B1_INDEPENDENT,0.3333333333333333,0.5,1.0,0.6666666666666666,False,False
Q0082,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.16666666666666666,0.5,0.5,0.5,False,False
Q0082,2,OPCODE_STRUCT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0082,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.3333333333333333,0.4,1.0,0.5714285714285715,False,False
Q0082,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.3333333333333333,0.5,0.5,0.5,False,False
Q0082,2,OPCODE_CONTEXT,B3_DEPENDENCY,1.0,1.0,1.0,1.0,True,True
Q0083,2,OPCODE_3GRAM,B1_INDEPENDENT,0.5,0.5,0.5,0.5,False,False
Q0083,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.5,0.5,0.5,0.5,False,False
Q0083,2,OPCODE_3GRAM,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
