query_id,node_id,scenario,modality,parent_token,evaluation_label,private_source_fresh_id,donor_query_id,donor_node_id,source_component_sha256,payload_relpath
Q11A0094,Q11A0094_N03,MU_2K3U,CODE,U0,UNKNOWN,FMOD0009,Q6K00438,Q6K00438_N04,5be0f3688f55413d64caa66c4c8727fc3a0f518e3f7e92c5fffa8f703626d686,queries/Q6K00438/Q6K00438_N04.bin
Q11A0094,Q11A0094_N04,MU_2K3U,CODE,U1,UNKNOWN,FMOD0084,Q6K00377,Q6K00377_N07,fa135719839535342292632c8456bd7acde9fb7a318177b3209447e6ce896d29,queries/Q6K00377/Q6K00377_N07.bin
Q11A0094,Q11A0094_N05,MU_2K3U,CODE,U2,UNKNOWN,FMOD0090,Q6K00493,Q6K00493_N01,a4bc8cd4f776c68692465b729461d2dfa1d98d2eec62d45833f49a1e3a29202b,queries/Q6K00493/Q6K00493_N01.bin
Q11A0094,Q11A0094_N06,MU_2K3U,STRUCTURED,K0,FMOD0087,FMOD0087,Q6K00322,Q6K00322_N02,5fb21e7c76596357d3feb2aa8aee738638cca1cbbdabe5173ccb72c06b733005,queries/Q6K00322/Q6K00322_N02.bin
Q11A0094,Q11A0094_N07,MU_2K3U,IMAGE,K1,FMOD0011,FMOD0011,Q6K00241,Q6K00241_N03,af045d3bb68ba0c5cd59f95e48de0922b357feefc9e1fd056a233eeb77bbd415,queries/Q6K00241/Q6K00241_N03.png
Q11A0095,Q11A0095_N01,MU_2K3U,CODE,K0,FMOD0074,FMOD0074,Q6K00249,Q6K00249_N07,76b2547fb737a421c00dbddb4fa2e1933d935fb6fbd062163e00c1cf9aee8654,queries/Q6K00249/Q6K00249_N07.bin
Q11A0095,Q11A0095_N02,MU_2K3U,CODE,K1,FMOD0040,FMOD0040,Q6K00321,Q6K00321_N06,598a0641df9b7b2f01a5c2b86300f479b4209abcf7cbe186820990b3cfa73b01,queries/Q6K00321/Q6K00321_N06.bin
Q11A0095,Q11A0095_N03,MU_2K3U,CODE,U0,UNKNOWN,FMOD0007,Q6K00386,Q6K00386_N06,10c7b81795ac372c3fcaab6db01a430a27f6f1f6c5691e745f4d3dc0485b2fdf,queries/Q6K00386/Q6K00386_N06.bin
Q11A0095,Q11A0095_N04,MU_2K3U,CODE,U1,UNKNOWN,FMOD0062,Q6K00368,Q6K00368_N01,d86b9c750ca33e724a0c93fc8ff7100d68f7a95c33baa2467499f9f7dfffc0ad,queries/Q6K00368/Q6K00368_N01.bin
Q11A0095,Q11A0095_N05,MU_2K3U,CODE,U2,UNKNOWN,FMOD0070,Q6K00366,Q6K00366_N05,fa8e244b3f82be39eb3aff6d9d17a6fda1422e3892c64f4752b344f6e7036d61,queries/Q6K00366/Q6K00366_N05.bin
Q11A0095,Q11A0095_N06,MU_2K3U,STRUCTURED,K0,FMOD0074,FMOD0074,Q6K00249,Q6K00249_N05,e6296bc1a5568ee3594ddae9fe7d246ae59f6753a0c4c6127b1cb13e526c73fe,queries/Q6K00249/Q6K00249_N05.bin
Q11A0095,Q11A0095_N07,MU_2K3U,IMAGE,K1,FMOD0040,FMOD0040,Q6K00366,Q6K00366_N07,382d8dd49db1990f14760ae24949838055c0ad5e5d6d742d3329528eeea7e36e,queries/Q6K00366/Q6K00366_N07.png
Q11A0096,Q11A0096_N01,MU_2K3U,CODE,K0,FMOD0043,FMOD0043,Q6K00409,Q6K00409_N07,fc723cc6c0b9bf0bdf45591f3b0f09a387dd2dc2142304879092e3956d77c1b9,queries/Q6K00409/Q6K00409_N07.bin
Q11A0096,Q11A0096_N02,MU_2K3U,CODE,K1,FMOD0074,FMOD0074,Q6K00220,Q6K00220_N03,e5203d67ac34773ae415902e626b67f08626ed7352999d5e27f9e6eacace7211,queries/Q6K00220/Q6K00220_N03.bin
Q11A0096,Q11A0096_N03,MU_2K3U,CODE,U0,UNKNOWN,FMOD0068,Q6K00452,Q6K00452_N02,41bbdccaea2959a0f9342fe1b09f516d5ef2296ade999f11fcb18ebf8701787d,queries/Q6K00452/Q6K00452_N02.bin
Q11A0096,Q11A0096_N04,MU_2K3U,CODE,U1,UNKNOWN,FMOD0046,Q6K00527,Q6K00527_N04,b714e6bda452ae865a744a45e5f35b030a7033958db95c3a25dc27750bde2c4e,queries/Q6K00527/Q6K00527_N04.bin
Q11A0096,Q11A0096_N05,MU_2K3U,CODE,U2,UNKNOWN,FMOD0070,Q6K00477,Q6K00477_N07,a3fd1ee6f06759cbb1849752c58391779674e7fa5a4d8090647ab98ccf4b407c,queries/Q6K00477/Q6K00477_N07.bin
Q11A0096,Q11A0096_N06,MU_2K3U,STRUCTURED,K0,FMOD0043,FMOD0043,Q6K00273,Q6K00273_N03,2a0e23ce9b2ec0c84625aae9ec274b7c5c339d77403b888c7f0f89fa6d7fcb00,queries/Q6K00273/Q6K00273_N03.bin
Q11A0096,Q11A0096_N07,MU_2K3U,IMAGE,K1,FMOD0074,FMOD0074,Q6K00310,Q6K00310_N02,566564ddc8eeb9245623ed33a1a6f4351c137a534973c3e0ef816049f3841f83,queries/Q6K00310/Q6K00310_N02.png
Q11A0097,Q11A0097_N01,MU_2K3U,CODE,K0,FMOD0016,FMOD0016,Q6K00216,Q6K00216_N04,05aab439f01808bd8efac03cb32a972a612de309d99a7ed5cd9f12799368f173,queries/Q6K00216/Q6K00216_N04.bin
Q11A0097,Q11A0097_N02,MU_2K3U,CODE,K1,FMOD0044,FMOD0044,Q6K00214,Q6K00214_N03,517208781608542f564cbac026b866f650465a08eb1f06ec1556cb6d2c7568e0,queries/Q6K00214/Q6K00214_N03.bin
Q11A0097,Q11A0097_N03,MU_2K3U,CODE,U0,UNKNOWN,FMOD0068,Q6K00535,Q6K00535_N01,85882d339d0bee76cb4288d160629fa383c507478a1c02786d68347a75a177d5,queries/Q6K00535/Q6K00535_N01.bin
Q11A0097,Q11A0097_N04,MU_2K3U,CODE,U1,UNKNOWN,FMOD0048,Q6K00457,Q6K00457_N04,c7a70f95635a9460192da428b64650e87b0bdd87b535df63b4749d4e12924ed4,queries/Q6K00457/Q6K00457_N04.bin
Q11A0097,Q11A0097_N05,MU_2K3U,CODE,U2,UNKNOWN,FMOD0085,Q6K00440,Q6K00440_N01,c6605c700df11cc2435499ad263d557441c09ef87390d9279471ae7d244b19fe,queries/Q6K00440/Q6K00440_N01.bin
Q11A0097,Q11A0097_N06,MU_2K3U,STRUCTURED,K0,FMOD0016,FMOD0016,Q6K00206,Q6K00206_N05,7148a4b968acbbe388e503da49d063bbb672e01b231f04cf298f825b74af9853,queries/Q6K00206/Q6K00206_N05.bin
Q11A0097,Q11A0097_N07,MU_2K3U,IMAGE,K1,FMOD0044,FMOD0044,Q6K00333,Q6K00333_N04,c3cc50eb0c68c5b57883b239a9e007bc4ce78107fe157da93a5fa8c62803a0d1,queries/Q6K00333/Q6K00333_N04.png
Q11A0098,Q11A0098_N01,MU_2K3U,CODE,K0,FMOD0003,FMOD0003,Q6K00357,Q6K00357_N01,9fb23862569555eade667fe01d6005ebd9f50f189b4f9cdd5a6f5f8b2af12429,queries/Q6K00357/Q6K00357_N01.bin
Q11A0098,Q11A0098_N02,MU_2K3U,CODE,K1,FMOD0067,FMOD0067,Q6K00237,Q6K00237_N04,e942fd633a79e44189711db676b7882af22cba12d75cb7a9376f75a4d0e9c5e5,queries/Q6K00237/Q6K00237_N04.bin
Q11A0098,Q11A0098_N03,MU_2K3U,CODE,U0,UNKNOWN,FMOD0084,Q6K00498,Q6K00498_N06,fa135719839535342292632c8456bd7acde9fb7a318177b3209447e6ce896d29,queries/Q6K00498/Q6K00498_N06.bin
Q11A0098,Q11A0098_N04,MU_2K3U,CODE,U1,UNKNOWN,FMOD0062,Q6K00529,Q6K00529_N02,7a61bd6b024457967a6b2bf5806d68cab22dfa9e56a811bdac4e74dfa2edf753,queries/Q6K00529/Q6K00529_N02.bin
Q11A0098,Q11A0098_N05,MU_2K3U,CODE,U2,UNKNOWN,FMOD0027,Q6K00517,Q6K00517_N04,b6c601217b626c60c7b79be52b5224402958fd3996a16c9513ecc9e2fc3df183,queries/Q6K00517/Q6K00517_N04.bin
Q11A0098,Q11A0098_N06,MU_2K3U,STRUCTURED,K0,FMOD0003,FMOD0003,Q6K00287,Q6K00287_N02,7613797c899d19babd82ddc193aa9b3646c4395b0e9e7bd6d500acac0e6b5952,queries/Q6K00287/Q6K00287_N02.bin
Q11A0098,Q11A0098_N07,MU_2K3U,IMAGE,K1,FMOD0067,FMOD0067,Q6K00324,Q6K00324_N05,4179e36fa735ff5e542e08118b4fa297cf8bc5acc3e37d5779f18ad2b502952f,queries/Q6K00324/Q6K00324_N05.png
Q11A0099,Q11A0099_N01,MU_2K3U,CODE,K0,FMOD0044,FMOD0044,Q6K00251,Q6K00251_N03,3253064dd90fd726287da1d1d1cfc5463d08de61fd584cf8f5d3715e52636423,queries/Q6K00251/Q6K00251_N03.bin
Q11A0099,Q11A0099_N02,MU_2K3U,CODE,K1,FMOD0011,FMOD0011,Q6K00228,Q6K00228_N03,464b5604265f5a37eff2ab7dd31050fa5ad70ba859e05c3a587ab277af34b60c,queries/Q6K00228/Q6K00228_N03.bin
Q11A0099,Q11A0099_N03,MU_2K3U,CODE,U0,UNKNOWN,FMOD0006,Q6K00447,Q6K00447_N03,86fa10eca1edc5eb07369c075725bd67cfbf0a3bf354a2b26c694cd4da4c4e83,queries/Q6K00447/Q6K00447_N03.bin
Q11A0099,Q11A0099_N04,MU_2K3U,CODE,U1,UNKNOWN,FMOD0007,Q6K00382,Q6K00382_N04,06b154701e169a0f7cdd499eae5e3f22ae4654e4f77c3c14eb604dc77544c67f,queries/Q6K00382/Q6K00382_N04.bin
Q11A0099,Q11A0099_N05,MU_2K3U,CODE,U2,UNKNOWN,FMOD0068,Q6K00470,Q6K00470_N01,41bbdccaea2959a0f9342fe1b09f516d5ef2296ade999f11fcb18ebf8701787d,queries/Q6K00470/Q6K00470_N01.bin
Q11A0099,Q11A0099_N06,MU_2K3U,STRUCTURED,K0,FMOD0044,FMOD0044,Q6K00214,Q6K00214_N05,4caefb51088688d46f67cfbef8a5ca27f58ef70baae0be42860c9b4137f81873,queries/Q6K00214/Q6K00214_N05.bin
Q11A0099,Q11A0099_N07,MU_2K3U,IMAGE,K1,FMOD0011,FMOD0011,Q6K00340,Q6K00340_N01,4e8817a93dcbbdb7c8c62ee132608d941b1a7a2daa5c610fe0a042f20c499957,queries/Q6K00340/Q6K00340_N01.png
Q11A0100,Q11A0100_N01,MU_2K3U,CODE,K0,FMOD0099,FMOD0099,Q6K00250,Q6K00250_N02,8affa7e34512756f28033cfe99ba27b74161150c0914d873cf3ba710790fbd99,queries/Q6K00250/Q6K00250_N02.bin
Q11A0100,Q11A0100_N02,MU_2K3U,CODE,K1,FMOD0083,FMOD0083,Q6K00309,Q6K00309_N04,81bf538b94008d687fbe62378ce1c6d2e20f5a67ba5c528cf04feafc1fe949d9,queries/Q6K00309/Q6K00309_N04.bin
Q11A0100,Q11A0100_N03,MU_2K3U,CODE,U0,UNKNOWN,FMOD0068,Q6K00390,Q6K00390_N06,048841c8c5fab51352713565f257b12877157778eac49533913707e63bf44fa2,queries/Q6K00390/Q6K00390_N06.bin
Q11A0100,Q11A0100_N04,MU_2K3U,CODE,U1,UNKNOWN,FMOD0009,Q6K00482,Q6K00482_N06,e1b602f25033a018c1485fdfe400c67fd3ca261e7a49511ef4aca2c3f69cf0cd,queries/Q6K00482/Q6K00482_N06.bin
Q11A0100,Q11A0100_N05,MU_2K3U,CODE,U2,UNKNOWN,FMOD0070,Q6K00528,Q6K00528_N06,559c8fdc8115ec46741dba4d7a88be3d6c4fd055caccf33ba65cea93b7588286,queries/Q6K00528/Q6K00528_N06.bin
Q11A0100,Q11A0100_N06,MU_2K3U,STRUCTURED,K0,FMOD0099,FMOD0099,Q6K00435,Q6K00435_N01,d5a48516591f1f9ecdd0dae36def073fe3d4bbbbb450b44cf01b24533d3b2092,queries/Q6K00435/Q6K00435_N01.bin
Q11A0100,Q11A0100_N07,MU_2K3U,IMAGE,K1,FMOD0083,FMOD0083,Q6K00465,Q6K00465_N05,f22f792d004182126e42a75fd37531db5ff70f155fe5d6c0fa07bf3f9f3ce679,queries/Q6K00465/Q6K00465_N05.png
Q11A0101,Q11A0101_N01,MU_2K3U,CODE,K0,FMOD0096,FMOD0096,Q6K00227,Q6K00227_N05,2338d12e4f1aff5cad3001d5e82a9136fdcf1e698677c8035359995cd2f607ca,queries/Q6K00227/Q6K00227_N05.bin
Q11A0101,Q11A0101_N02,MU_2K3U,CODE,K1,FMOD0040,FMOD0040,Q6K00315,Q6K00315_N07,dce920a5bfa16390f34fdf5028b68a2d4642f241bed77843a77701834f6e452b,queries/Q6K00315/Q6K00315_N07.bin
Q11A0101,Q11A0101_N03,MU_2K3U,CODE,U0,UNKNOWN,FMOD0054,Q6K00395,Q6K00395_N05,5a4317f55253a94d354e9b23c77fe0fe7b01bbeb69898af3454fd560f0f3c024,queries/Q6K00395/Q6K00395_N05.bin
Q11A0101,Q11A0101_N04,MU_2K3U,CODE,U1,UNKNOWN,FMOD0085,Q6K00500,Q6K00500_N02,24cded848cbc2efc309cd81414d5750c5be20d2a619e158135812818315dd3ec,queries/Q6K00500/Q6K00500_N02.bin
Q11A0101,Q11A0101_N05,MU_2K3U,CODE,U2,UNKNOWN,FMOD0028,Q6K00417,Q6K00417_N07,3873af9a07d3160756572be05f1566a656dc3e94775d103d0536ee431969a003,queries/Q6K00417/Q6K00417_N07.bin
Q11A0101,Q11A0101_N06,MU_2K3U,STRUCTURED,K0,FMOD0096,FMOD0096,Q6K00263,Q6K00263_N07,ed45c1fa591c9594ed57df18ef3e4935691ccf0d33310378949010667bd65748,queries/Q6K00263/Q6K00263_N07.bin
Q11A0101,Q11A0101_N07,MU_2K3U,IMAGE,K1,FMOD0040,FMOD0040,Q6K00366,Q6K00366_N07,382d8dd49db1990f14760ae24949838055c0ad5e5d6d742d3329528eeea7e36e,queries/Q6K00366/Q6K00366_N07.png
Q11A0102,Q11A0102_N01,MU_2K3U,CODE,K0,FMOD0087,FMOD0087,Q6K00276,Q6K00276_N05,a25f54cfbcb659481a1375b3d1d261f4ce8e84e3fb4b50c5164a1c379ee694d8,queries/Q6K00276/Q6K00276_N05.bin
Q11A0102,Q11A0102_N02,MU_2K3U,CODE,K1,FMOD0014,FMOD0014,Q6K00339,Q6K00339_N04,d7c9ccce0322d81e69eb36484eb32ccaa6fc04c9b2a8548d4ba374defb5c25fa,queries/Q6K00339/Q6K00339_N04.bin
Q11A0102,Q11A0102_N03,MU_2K3U,CODE,U0,UNKNOWN,FMOD0007,Q6K00478,Q6K00478_N03,c22cdec8ce619dfda041d899660f6f48eb7c2af895daefca5e419e1e0cd789a5,queries/Q6K00478/Q6K00478_N03.bin
Q11A0102,Q11A0102_N04,MU_2K3U,CODE,U1,UNKNOWN,FMOD0054,Q6K00532,Q6K00532_N02,821552ee52a1b42bb2da75502b9c0dd7473aa79c693a7b23811f50ab4f6edccf,queries/Q6K00532/Q6K00532_N02.bin
Q11A0102,Q11A0102_N05,MU_2K3U,CODE,U2,UNKNOWN,FMOD0090,Q6K00493,Q6K00493_N05,4be62ef166e51231e413540ae936cb0a54efd5d04ef9130e0413fa5d273f61c6,queries/Q6K00493/Q6K00493_N05.bin
Q11A0102,Q11A0102_N06,MU_2K3U,STRUCTURED,K0,FMOD0087,FMOD0087,Q6K00213,Q6K00213_N07,437909bfb58001c4b2a3991b55263757033d6ebfd8280f967ba0f4fa8bf316f7,queries/Q6K00213/Q6K00213_N07.bin
Q11A0102,Q11A0102_N07,MU_2K3U,IMAGE,K1,FMOD0014,FMOD0014,Q6K00336,Q6K00336_N01,5a6343fb9bdbe47e972bef53544f22c621bb2f2d56700d14be34166fa9517f37,queries/Q6K00336/Q6K00336_N01.png
Q11A0103,Q11A0103_N01,MU_2K3U,CODE,K0,FMOD0086,FMOD0086,Q6K00187,Q6K00187_N06,c58b6b41023db8644403e207769b70177889038025c5a0edf7b59c880f3df1df,queries/Q6K00187/Q6K00187_N06.bin
Q11A0103,Q11A0103_N02,MU_2K3U,CODE,K1,FMOD0051,FMOD0051,Q6K00417,Q6K00417_N06,179567f89aa71b337c0584a9f14203b4944427f54588b7af1c6efa123d470de2,queries/Q6K00417/Q6K00417_N06.bin
Q11A0103,Q11A0103_N03,MU_2K3U,CODE,U0,UNKNOWN,FMOD0007,Q6K00430,Q6K00430_N03,06b154701e169a0f7cdd499eae5e3f22ae4654e4f77c3c14eb604dc77544c67f,queries/Q6K00430/Q6K00430_N03.bin
Q11A0103,Q11A0103_N04,MU_2K3U,CODE,U1,UNKNOWN,FMOD0048,Q6K00385,Q6K00385_N01,13a960089570cebe8b45966f4b7a4ce78a34c0e10668c90bfe7821ee962e850c,queries/Q6K00385/Q6K00385_N01.bin
Q11A0103,Q11A0103_N05,MU_2K3U,CODE,U2,UNKNOWN,FMOD0068,Q6K00535,Q6K00535_N02,e05893bfed185d59b54511a37f91f4999514bec08f4de76220c09d560d527c19,queries/Q6K00535/Q6K00535_N02.bin
Q11A0103,Q11A0103_N06,MU_2K3U,STRUCTURED,K0,FMOD0086,FMOD0086,Q6K00345,Q6K00345_N06,73ef8ebb01284f9b9f63163baf7e7f44fe134f389b6ddc31ccb9e59bdbb4e8fc,queries/Q6K00345/Q6K00345_N06.bin
Q11A0103,Q11A0103_N07,MU_2K3U,IMAGE,K1,FMOD0051,FMOD0051,Q6K00286,Q6K00286_N07,1f152c061dd66e3e615e913634c64a7bf228db46e2fdb1523bee66d65fbea5f7,queries/Q6K00286/Q6K00286_N07.png
Q11A0104,Q11A0104_N01,MU_2K3U,CODE,K0,FMOD0036,FMOD0036,Q6K00236,Q6K00236_N04,42f61c505da97c735b029bfff2a60bbccb5bb2af04960a8d007378b982a2b394,queries/Q6K00236/Q6K00236_N04.bin
Q11A0104,Q11A0104_N02,MU_2K3U,CODE,K1,FMOD0069,FMOD0069,Q6K00421,Q6K00421_N04,2ab65a1c547fe00c2625e95915571bc952d2c865ddbbb4950f569f1822bcf4f7,queries/Q6K00421/Q6K00421_N04.bin
Q11A0104,Q11A0104_N03,MU_2K3U,CODE,U0,UNKNOWN,FMOD0027,Q6K00391,Q6K00391_N01,2e0d191d94ba9b795effd33bd1a5bf4073431e1ead81949a8c4f97640d849e2a,queries/Q6K00391/Q6K00391_N01.bin
Q11A0104,Q11A0104_N04,MU_2K3U,CODE,U1,UNKNOWN,FMOD0048,Q6K00408,Q6K00408_N05,749dc80c6022e5ed03018ce145bcb42d6a37915bc0c9fc6e02acb69fbd5803d1,queries/Q6K00408/Q6K00408_N05.bin
Q11A0104,Q11A0104_N05,MU_2K3U,CODE,U2,UNKNOWN,FMOD0054,Q6K00532,Q6K00532_N02,821552ee52a1b42bb2da75502b9c0dd7473aa79c693a7b23811f50ab4f6edccf,queries/Q6K00532/Q6K00532_N02.bin
Q11A0104,Q11A0104_N06,MU_2K3U,STRUCTURED,K0,FMOD0036,FMOD0036,Q6K00236,Q6K00236_N07,325d83b7657c4a49fc8d0d57570e131c2a491a3cdea2b3b9fe9a12386910bac8,queries/Q6K00236/Q6K00236_N07.bin
Q11A0104,Q11A0104_N07,MU_2K3U,IMAGE,K1,FMOD0069,FMOD0069,Q6K00240,Q6K00240_N04,c4928ed0d12bd2953ac5417b985fb3b163a07299f93262ebdd799da118eb5140,queries/Q6K00240/Q6K00240_N04.png
Q11A0105,Q11A0105_N01,MU_2K3U,CODE,K0,FMOD0087,FMOD0087,Q6K00343,Q6K00343_N03,e2a9b7345753f3d8eda7e1833f11cf0229f943242a48368065e926d529007c78,queries/Q6K00343/Q6K00343_N03.bin
Q11A0105,Q11A0105_N02,MU_2K3U,CODE,K1,FMOD0089,FMOD0089,Q6K00322,Q6K00322_N01,803c1ec87b2f1ec4a4d6187399d94996f2198c5ef162e75f76a2924f30d83e8b,queries/Q6K00322/Q6K00322_N01.bin
Q11A0105,Q11A0105_N03,MU_2K3U,CODE,U0,UNKNOWN,FMOD0006,Q6K00433,Q6K00433_N02,3f433279298096c090bb9d858600d7478690429f4f632d7318fded557ade81a8,queries/Q6K00433/Q6K00433_N02.bin
Q11A0105,Q11A0105_N04,MU_2K3U,CODE,U1,UNKNOWN,FMOD0070,Q6K00481,Q6K00481_N04,ce7339a315ee8313bf37de846644a129132db461a35c38dfa76990415203a073,queries/Q6K00481/Q6K00481_N04.bin
Q11A0105,Q11A0105_N05,MU_2K3U,CODE,U2,UNKNOWN,FMOD0046,Q6K00399,Q6K00399_N04,fee96c78e9e1cdbad4c8b3090bff3f7fe5eed29588c242a738ee0088f6567004,queries/Q6K00399/Q6K00399_N04.bin
Q11A0105,Q11A0105_N06,MU_2K3U,STRUCTURED,K0,FMOD0087,FMOD0087,Q6K00269,Q6K00269_N04,5ef8a14830070aabf1759a86fe66a5109c5cfaaae268c874ed93edebc34e537d,queries/Q6K00269/Q6K00269_N04.bin
Q11A0105,Q11A0105_N07,MU_2K3U,IMAGE,K1,FMOD0089,FMOD0089,Q6K00416,Q6K00416_N01,85b5a56062ce97c1e92bf85b2ebd82b34ac2624f9adab7eb011fe589251651ab,queries/Q6K00416/Q6K00416_N01.png
Q11A0106,Q11A0106_N01,MU_2K3U,CODE,K0,FMOD0044,FMOD0044,Q6K00333,Q6K00333_N03,517208781608542f564cbac026b866f650465a08eb1f06ec1556cb6d2c7568e0,queries/Q6K00333/Q6K00333_N03.bin
Q11A0106,Q11A0106_N02,MU_2K3U,CODE,K1,FMOD0043,FMOD0043,Q6K00252,Q6K00252_N01,5f1725bfb471142290c4a7101d09df2df6899ea1e24af54d37315fc503054b90,queries/Q6K00252/Q6K00252_N01.bin
Q11A0106,Q11A0106_N03,MU_2K3U,CODE,U0,UNKNOWN,FMOD0062,Q6K00516,Q6K00516_N01,7a61bd6b024457967a6b2bf5806d68cab22dfa9e56a811bdac4e74dfa2edf753,queries/Q6K00516/Q6K00516_N01.bin
Q11A0106,Q11A0106_N04,MU_2K3U,CODE,U1,UNKNOWN,FMOD0028,Q6K00507,Q6K00507_N05,d1dc63a800c0887050a244ba41791b73354fead0006782683c5cf992738a89bf,queries/Q6K00507/Q6K00507_N05.bin
Q11A0106,Q11A0106_N05,MU_2K3U,CODE,U2,UNKNOWN,FMOD0084,Q6K00498,Q6K00498_N07,94556c19765d82c9c3d251f1a90f75ddbb7db5deca30c8b8c4220d3ec154e6cd,queries/Q6K00498/Q6K00498_N07.bin
Q11A0106,Q11A0106_N06,MU_2K3U,STRUCTURED,K0,FMOD0044,FMOD0044,Q6K00467,Q6K00467_N01,c72bcfd816cbb96d78e5f3d0f82c6d230086496d630f1bd4575a7fb98580447b,queries/Q6K00467/Q6K00467_N01.bin
Q11A0106,Q11A0106_N07,MU_2K3U,IMAGE,K1,FMOD0043,FMOD0043,Q6K00252,Q6K00252_N07,c64cf26d350efea0215ea833473c8097bc88027a9c0df97d5a5a742fc8f2ab3a,queries/Q6K00252/Q6K00252_N07.png
Q11A0107,Q11A0107_N01,MU_2K3U,CODE,K0,FMOD0036,FMOD0036,Q6K00406,Q6K00406_N07,683105f1d9e6ae0fb2e1488acbe588e3ddbc072541e3c6da2cdba4e2605a97e6,queries/Q6K00406/Q6K00406_N07.bin
Q11A0107,Q11A0107_N02,MU_2K3U,CODE,K1,FMOD0022,FMOD0022,Q6K00267,Q6K00267_N06,600dc27f0a299fe56cdb5b58a7ea8a36e44aea0fcac249b5f8f96340466d57ef,queries/Q6K00267/Q6K00267_N06.bin
Q11A0107,Q11A0107_N03,MU_2K3U,CODE,U0,UNKNOWN,FMOD0085,Q6K00512,Q6K00512_N06,78bc004673c458bfc7f899bd7a7d7bf2f0bf420963f6405a40240dd7a3551e12,queries/Q6K00512/Q6K00512_N06.bin
Q11A0107,Q11A0107_N04,MU_2K3U,CODE,U1,UNKNOWN,FMOD0094,Q6K00376,Q6K00376_N02,2e106dcb38bd36c05da1517f3176f71617dd936d91f4fc16f657b4d21408a7e0,queries/Q6K00376/Q6K00376_N02.bin
Q11A0107,Q11A0107_N05,MU_2K3U,CODE,U2,UNKNOWN,FMOD0028,Q6K00400,Q6K00400_N02,47b736b51d3c53ece0639f969016cb2648936fbcdf6c29f2b208781209910741,queries/Q6K00400/Q6K00400_N02.bin
Q11A0107,Q11A0107_N06,MU_2K3U,STRUCTURED,K0,FMOD0036,FMOD0036,Q6K00368,Q6K00368_N04,fabcda2d78fb5b3d219b6b4091a9209e1687e54be1837ad9606563d60cec5ccd,queries/Q6K00368/Q6K00368_N04.bin
Q11A0107,Q11A0107_N07,MU_2K3U,IMAGE,K1,FMOD0022,FMOD0022,Q6K00350,Q6K00350_N05,3d9bc726b54651161434177bd1f2f585ee49f8d5eb472421b922edbc6c353ac6,queries/Q6K00350/Q6K00350_N05.png
Q11A0108,Q11A0108_N01,MU_2K3U,CODE,K0,FMOD0050,FMOD0050,Q6K00204,Q6K00204_N02,7adf6ce6e032b0c9b5b9c07989e17ef15d3134bdce8578e13307f7bf5fd53e13,queries/Q6K00204/Q6K00204_N02.bin
Q11A0108,Q11A0108_N02,MU_2K3U,CODE,K1,FMOD0061,FMOD0061,Q6K00266,Q6K00266_N04,f857b423152972d6794a84af848a0498883f028ea1c48e4605fc9a9f85054859,queries/Q6K00266/Q6K00266_N04.bin
Q11A0108,Q11A0108_N03,MU_2K3U,CODE,U0,UNKNOWN,FMOD0009,Q6K00409,Q6K00409_N06,e65aa21c9b3c7757fa4e116ed8b7234e7b862164a66ae6c26e966ac81b5e94ee,queries/Q6K00409/Q6K00409_N06.bin
Q11A0108,Q11A0108_N04,MU_2K3U,CODE,U1,UNKNOWN,FMOD0090,Q6K00493,Q6K00493_N01,a4bc8cd4f776c68692465b729461d2dfa1d98d2eec62d45833f49a1e3a29202b,queries/Q6K00493/Q6K00493_N01.bin
Q11A0108,Q11A0108_N05,MU_2K3U,CODE,U2,UNKNOWN,FMOD0068,Q6K00535,Q6K00535_N03,cd35c8aa07adebd2dfff29097cb120a7b854081fd91a33052975e5ea99e54edf,queries/Q6K00535/Q6K00535_N03.bin
Q11A0108,Q11A0108_N06,MU_2K3U,STRUCTURED,K0,FMOD0050,FMOD0050,Q6K00308,Q6K00308_N01,457b16af9047a3be09d845c4ac5dcdfb1c192f28c2f3516787eb160dcfd4eb04,queries/Q6K00308/Q6K00308_N01.bin
Q11A0108,Q11A0108_N07,MU_2K3U,IMAGE,K1,FMOD0061,FMOD0061,Q6K00423,Q6K00423_N01,ac5666eaa3253ac42734c18b29224d436b54d29d9e1aa7a50c45985b22f01af9,queries/Q6K00423/Q6K00423_N01.png
Q11A0109,Q11A0109_N01,MU_2K3U,CODE,K0,FMOD0044,FMOD0044,Q6K00251,Q6K00251_N06,18f91035a1f87fac72dd6d7322644777d354d83db14d140154cfb34715c17965,queries/Q6K00251/Q6K00251_N06.bin
Q11A0109,Q11A0109_N02,MU_2K3U,CODE,K1,FMOD0067,FMOD0067,Q6K00243,Q6K00243_N02,3a5218c6663e940a3e134bd5fa57810786beef6162323b72b8cba18c9da2347c,queries/Q6K00243/Q6K00243_N02.bin
Q11A0109,Q11A0109_N03,MU_2K3U,CODE,U0,UNKNOWN,FMOD0094,Q6K00495,Q6K00495_N05,8c12f15e7f34f8c64a4a0747fc9371dcc7103ffa2312d819c41f35ba881c928e,queries/Q6K00495/Q6K00495_N05.bin
Q11A0109,Q11A0109_N04,MU_2K3U,CODE,U1,UNKNOWN,FMOD0084,Q6K00537,Q6K00537_N05,70e706cfefcfa2cf05b7daf286172636c514d69332ee833888030f9ea67946f8,queries/Q6K00537/Q6K00537_N05.bin
