view,query_id,node_a,node_b,edge_weight,same_ground_truth_parent,is_natural_edge_private_audit
KNOWN_ONLY_40,Q6K00131,Q6K00131_N05,Q6K00131_N07,0.2,False,False
KNOWN_ONLY_40,Q6K00132,Q6K00132_N01,Q6K00132_N07,0.5,False,False
KNOWN_ONLY_40,Q6K00132,Q6K00132_N02,Q6K00132_N06,0.5,True,False
KNOWN_ONLY_40,Q6K00132,Q6K00132_N02,Q6K00132_N07,0.5,False,False
KNOWN_ONLY_40,Q6K00132,Q6K00132_N04,Q6K00132_N06,0.2,False,False
KNOWN_ONLY_40,Q6K00133,Q6K00133_N01,Q6K00133_N07,0.5,False,False
KNOWN_ONLY_40,Q6K00133,Q6K00133_N03,Q6K00133_N07,0.5,False,False
KNOWN_ONLY_40,Q6K00133,Q6K00133_N05,Q6K00133_N06,0.0,False,False
KNOWN_ONLY_40,Q6K00133,Q6K00133_N05,Q6K00133_N07,0.5,True,False
KNOWN_ONLY_40,Q6K00134,Q6K00134_N01,Q6K00134_N07,0.5,False,False
KNOWN_ONLY_40,Q6K00134,Q6K00134_N03,Q6K00134_N07,0.2,False,False
KNOWN_ONLY_40,Q6K00134,Q6K00134_N05,Q6K00134_N07,0.2,False,False
KNOWN_ONLY_40,Q6K00134,Q6K00134_N06,Q6K00134_N07,0.2,True,False
KNOWN_ONLY_40,Q6K00135,Q6K00135_N02,Q6K00135_N03,0.2,True,True
KNOWN_ONLY_40,Q6K00135,Q6K00135_N02,Q6K00135_N05,0.0,False,False
KNOWN_ONLY_40,Q6K00135,Q6K00135_N05,Q6K00135_N06,1.0,True,False
KNOWN_ONLY_40,Q6K00135,Q6K00135_N05,Q6K00135_N07,0.2,False,False
KNOWN_ONLY_40,Q6K00136,Q6K00136_N01,Q6K00136_N04,0.5,False,False
KNOWN_ONLY_40,Q6K00136,Q6K00136_N04,Q6K00136_N06,0.5,True,True
KNOWN_ONLY_40,Q6K00136,Q6K00136_N04,Q6K00136_N07,0.5,False,False
KNOWN_ONLY_40,Q6K00136,Q6K00136_N05,Q6K00136_N07,0.5,True,True
KNOWN_ONLY_40,Q6K00137,Q6K00137_N02,Q6K00137_N03,0.5,True,True
KNOWN_ONLY_40,Q6K00137,Q6K00137_N03,Q6K00137_N05,0.2,False,False
KNOWN_ONLY_40,Q6K00137,Q6K00137_N03,Q6K00137_N06,0.5,False,False
KNOWN_ONLY_40,Q6K00137,Q6K00137_N06,Q6K00137_N07,0.5,False,False
KNOWN_ONLY_40,Q6K00138,Q6K00138_N01,Q6K00138_N03,0.2,False,False
KNOWN_ONLY_40,Q6K00138,Q6K00138_N01,Q6K00138_N05,0.5,False,False
KNOWN_ONLY_40,Q6K00138,Q6K00138_N01,Q6K00138_N07,1.0,True,True
KNOWN_ONLY_40,Q6K00138,Q6K00138_N05,Q6K00138_N06,0.5,True,True
KNOWN_ONLY_40,Q6K00139,Q6K00139_N01,Q6K00139_N03,0.2,True,True
KNOWN_ONLY_40,Q6K00139,Q6K00139_N01,Q6K00139_N05,0.5,False,False
KNOWN_ONLY_40,Q6K00139,Q6K00139_N01,Q6K00139_N06,0.0,False,False
KNOWN_ONLY_40,Q6K00139,Q6K00139_N06,Q6K00139_N07,0.0,False,False
KNOWN_ONLY_40,Q6K00140,Q6K00140_N02,Q6K00140_N05,0.2,True,True
KNOWN_ONLY_40,Q6K00140,Q6K00140_N04,Q6K00140_N06,0.2,False,False
KNOWN_ONLY_40,Q6K00140,Q6K00140_N05,Q6K00140_N06,0.5,False,False
KNOWN_ONLY_40,Q6K00140,Q6K00140_N06,Q6K00140_N07,0.5,False,False
KNOWN_ONLY_40,Q6K00141,Q6K00141_N01,Q6K00141_N06,0.5,False,False
KNOWN_ONLY_40,Q6K00141,Q6K00141_N01,Q6K00141_N07,0.2,False,False
KNOWN_ONLY_40,Q6K00141,Q6K00141_N02,Q6K00141_N05,0.2,False,False
KNOWN_ONLY_40,Q6K00141,Q6K00141_N02,Q6K00141_N06,0.2,False,False
KNOWN_ONLY_40,Q6K00142,Q6K00142_N01,Q6K00142_N07,0.2,False,False
KNOWN_ONLY_40,Q6K00142,Q6K00142_N04,Q6K00142_N05,0.5,True,False
KNOWN_ONLY_40,Q6K00142,Q6K00142_N05,Q6K00142_N07,0.2,False,False
KNOWN_ONLY_40,Q6K00142,Q6K00142_N06,Q6K00142_N07,0.5,True,True
KNOWN_ONLY_40,Q6K00143,Q6K00143_N01,Q6K00143_N07,0.5,True,False
KNOWN_ONLY_40,Q6K00143,Q6K00143_N02,Q6K00143_N03,0.5,True,True
KNOWN_ONLY_40,Q6K00143,Q6K00143_N03,Q6K00143_N07,0.5,False,False
KNOWN_ONLY_40,Q6K00143,Q6K00143_N04,Q6K00143_N07,0.2,False,False
KNOWN_ONLY_40,Q6K00144,Q6K00144_N02,Q6K00144_N07,0.2,True,False
KNOWN_ONLY_40,Q6K00144,Q6K00144_N03,Q6K00144_N06,0.5,True,True
KNOWN_ONLY_40,Q6K00144,Q6K00144_N04,Q6K00144_N06,0.2,False,False
KNOWN_ONLY_40,Q6K00144,Q6K00144_N04,Q6K00144_N07,0.0,False,False
KNOWN_ONLY_40,Q6K00145,Q6K00145_N01,Q6K00145_N05,0.2,False,False
KNOWN_ONLY_40,Q6K00145,Q6K00145_N02,Q6K00145_N04,0.2,False,False
KNOWN_ONLY_40,Q6K00145,Q6K00145_N02,Q6K00145_N07,0.5,False,False
KNOWN_ONLY_40,Q6K00145,Q6K00145_N04,Q6K00145_N05,0.2,False,False
KNOWN_ONLY_40,Q6K00146,Q6K00146_N01,Q6K00146_N03,0.5,False,False
KNOWN_ONLY_40,Q6K00146,Q6K00146_N02,Q6K00146_N03,1.0,True,True
KNOWN_ONLY_40,Q6K00146,Q6K00146_N03,Q6K00146_N06,0.2,False,False
KNOWN_ONLY_40,Q6K00146,Q6K00146_N03,Q6K00146_N07,0.5,False,False
KNOWN_ONLY_40,Q6K00147,Q6K00147_N01,Q6K00147_N05,0.2,False,False
KNOWN_ONLY_40,Q6K00147,Q6K00147_N03,Q6K00147_N05,0.0,False,False
KNOWN_ONLY_40,Q6K00147,Q6K00147_N04,Q6K00147_N05,1.0,False,False
KNOWN_ONLY_40,Q6K00147,Q6K00147_N04,Q6K00147_N07,1.0,True,True
KNOWN_ONLY_40,Q6K00148,Q6K00148_N01,Q6K00148_N06,0.0,True,False
KNOWN_ONLY_40,Q6K00148,Q6K00148_N02,Q6K00148_N06,0.2,False,False
KNOWN_ONLY_40,Q6K00148,Q6K00148_N03,Q6K00148_N06,0.2,False,False
KNOWN_ONLY_40,Q6K00148,Q6K00148_N06,Q6K00148_N07,0.2,False,False
KNOWN_ONLY_40,Q6K00149,Q6K00149_N01,Q6K00149_N05,1.0,True,False
KNOWN_ONLY_40,Q6K00149,Q6K00149_N04,Q6K00149_N05,0.5,False,False
KNOWN_ONLY_40,Q6K00149,Q6K00149_N04,Q6K00149_N06,0.5,False,False
KNOWN_ONLY_40,Q6K00149,Q6K00149_N04,Q6K00149_N07,1.0,True,True
KNOWN_ONLY_40,Q6K00150,Q6K00150_N02,Q6K00150_N05,0.5,True,False
KNOWN_ONLY_40,Q6K00150,Q6K00150_N03,Q6K00150_N05,0.5,False,False
KNOWN_ONLY_40,Q6K00150,Q6K00150_N04,Q6K00150_N05,0.5,False,False
KNOWN_ONLY_40,Q6K00150,Q6K00150_N05,Q6K00150_N07,0.2,False,False
KNOWN_ONLY_40,Q6K00151,Q6K00151_N01,Q6K00151_N07,1.0,True,True
KNOWN_ONLY_40,Q6K00151,Q6K00151_N02,Q6K00151_N03,0.2,True,True
KNOWN_ONLY_40,Q6K00151,Q6K00151_N02,Q6K00151_N05,0.0,False,False
KNOWN_ONLY_40,Q6K00151,Q6K00151_N02,Q6K00151_N07,0.2,False,False
KNOWN_ONLY_40,Q6K00152,Q6K00152_N01,Q6K00152_N04,0.5,False,False
KNOWN_ONLY_40,Q6K00152,Q6K00152_N02,Q6K00152_N04,0.5,True,False
KNOWN_ONLY_40,Q6K00152,Q6K00152_N04,Q6K00152_N05,0.5,False,False
KNOWN_ONLY_40,Q6K00152,Q6K00152_N04,Q6K00152_N07,0.5,False,False
KNOWN_ONLY_40,Q6K00153,Q6K00153_N02,Q6K00153_N04,0.2,False,False
KNOWN_ONLY_40,Q6K00153,Q6K00153_N02,Q6K00153_N05,0.5,False,False
KNOWN_ONLY_40,Q6K00153,Q6K00153_N02,Q6K00153_N07,0.5,True,True
KNOWN_ONLY_40,Q6K00153,Q6K00153_N05,Q6K00153_N06,0.5,True,True
KNOWN_ONLY_40,Q6K00154,Q6K00154_N02,Q6K00154_N06,0.2,False,False
KNOWN_ONLY_40,Q6K00154,Q6K00154_N03,Q6K00154_N06,0.5,False,False
KNOWN_ONLY_40,Q6K00154,Q6K00154_N05,Q6K00154_N06,0.2,False,False
KNOWN_ONLY_40,Q6K00154,Q6K00154_N06,Q6K00154_N07,0.5,True,True
KNOWN_ONLY_40,Q6K00155,Q6K00155_N01,Q6K00155_N02,0.5,False,False
KNOWN_ONLY_40,Q6K00155,Q6K00155_N01,Q6K00155_N05,0.5,True,False
KNOWN_ONLY_40,Q6K00155,Q6K00155_N02,Q6K00155_N04,0.2,False,False
KNOWN_ONLY_40,Q6K00155,Q6K00155_N04,Q6K00155_N06,1.0,True,True
KNOWN_ONLY_40,Q6K00156,Q6K00156_N02,Q6K00156_N04,0.2,False,False
KNOWN_ONLY_40,Q6K00156,Q6K00156_N03,Q6K00156_N04,0.5,False,False
KNOWN_ONLY_40,Q6K00156,Q6K00156_N04,Q6K00156_N06,0.2,True,True
KNOWN_ONLY_40,Q6K00156,Q6K00156_N04,Q6K00156_N07,0.2,False,False
KNOWN_ONLY_40,Q6K00157,Q6K00157_N01,Q6K00157_N04,0.5,False,False
KNOWN_ONLY_40,Q6K00157,Q6K00157_N01,Q6K00157_N07,0.2,False,False
KNOWN_ONLY_40,Q6K00157,Q6K00157_N02,Q6K00157_N03,0.5,True,False
KNOWN_ONLY_40,Q6K00157,Q6K00157_N02,Q6K00157_N07,0.2,False,False
KNOWN_ONLY_40,Q6K00158,Q6K00158_N01,Q6K00158_N03,0.2,False,False
KNOWN_ONLY_40,Q6K00158,Q6K00158_N01,Q6K00158_N05,0.5,False,False
KNOWN_ONLY_40,Q6K00158,Q6K00158_N03,Q6K00158_N04,0.5,True,True
KNOWN_ONLY_40,Q6K00158,Q6K00158_N05,Q6K00158_N07,0.5,True,True
KNOWN_ONLY_40,Q6K00159,Q6K00159_N02,Q6K00159_N07,0.0,False,False
KNOWN_ONLY_40,Q6K00159,Q6K00159_N03,Q6K00159_N05,0.5,False,False
KNOWN_ONLY_40,Q6K00159,Q6K00159_N04,Q6K00159_N05,0.5,False,False
KNOWN_ONLY_40,Q6K00159,Q6K00159_N05,Q6K00159_N07,0.5,True,False
KNOWN_ONLY_40,Q6K00160,Q6K00160_N01,Q6K00160_N03,1.0,True,True
KNOWN_ONLY_40,Q6K00160,Q6K00160_N03,Q6K00160_N06,0.5,False,False
KNOWN_ONLY_40,Q6K00160,Q6K00160_N03,Q6K00160_N07,0.5,False,False
KNOWN_ONLY_40,Q6K00160,Q6K00160_N04,Q6K00160_N06,0.5,True,True
KNOWN_ONLY_40,Q6K00161,Q6K00161_N01,Q6K00161_N04,0.2,False,False
KNOWN_ONLY_40,Q6K00161,Q6K00161_N01,Q6K00161_N06,0.2,False,False
KNOWN_ONLY_40,Q6K00161,Q6K00161_N03,Q6K00161_N05,0.2,True,True
KNOWN_ONLY_40,Q6K00161,Q6K00161_N04,Q6K00161_N05,0.2,False,False
KNOWN_ONLY_40,Q6K00162,Q6K00162_N01,Q6K00162_N04,0.5,False,False
KNOWN_ONLY_40,Q6K00162,Q6K00162_N02,Q6K00162_N04,0.2,False,False
KNOWN_ONLY_40,Q6K00162,Q6K00162_N04,Q6K00162_N06,0.2,False,False
KNOWN_ONLY_40,Q6K00162,Q6K00162_N04,Q6K00162_N07,1.0,True,True
KNOWN_ONLY_40,Q6K00163,Q6K00163_N02,Q6K00163_N05,0.2,False,False
KNOWN_ONLY_40,Q6K00163,Q6K00163_N02,Q6K00163_N07,0.5,False,False
KNOWN_ONLY_40,Q6K00163,Q6K00163_N03,Q6K00163_N05,0.5,True,True
KNOWN_ONLY_40,Q6K00163,Q6K00163_N04,Q6K00163_N07,0.5,True,True
KNOWN_ONLY_40,Q6K00164,Q6K00164_N01,Q6K00164_N02,0.2,False,False
KNOWN_ONLY_40,Q6K00164,Q6K00164_N02,Q6K00164_N03,0.0,False,False
KNOWN_ONLY_40,Q6K00164,Q6K00164_N02,Q6K00164_N04,0.2,False,False
KNOWN_ONLY_40,Q6K00164,Q6K00164_N02,Q6K00164_N06,1.0,True,True
KNOWN_ONLY_40,Q6K00165,Q6K00165_N01,Q6K00165_N02,0.0,False,False
KNOWN_ONLY_40,Q6K00165,Q6K00165_N01,Q6K00165_N05,0.2,False,False
KNOWN_ONLY_40,Q6K00165,Q6K00165_N03,Q6K00165_N05,0.0,False,False
KNOWN_ONLY_40,Q6K00165,Q6K00165_N05,Q6K00165_N06,0.2,True,False
KNOWN_ONLY_40,Q6K00166,Q6K00166_N02,Q6K00166_N06,1.0,True,True
KNOWN_ONLY_40,Q6K00166,Q6K00166_N03,Q6K00166_N05,0.0,False,False
KNOWN_ONLY_40,Q6K00166,Q6K00166_N03,Q6K00166_N06,0.0,False,False
KNOWN_ONLY_40,Q6K00166,Q6K00166_N03,Q6K00166_N07,0.0,False,False
KNOWN_ONLY_40,Q6K00167,Q6K00167_N02,Q6K00167_N04,0.5,False,False
KNOWN_ONLY_40,Q6K00167,Q6K00167_N02,Q6K00167_N05,0.2,False,False
KNOWN_ONLY_40,Q6K00167,Q6K00167_N03,Q6K00167_N04,0.2,False,False
KNOWN_ONLY_40,Q6K00167,Q6K00167_N04,Q6K00167_N07,0.5,False,False
KNOWN_ONLY_40,Q6K00168,Q6K00168_N01,Q6K00168_N02,0.2,False,False
KNOWN_ONLY_40,Q6K00168,Q6K00168_N02,Q6K00168_N03,0.2,False,False
KNOWN_ONLY_40,Q6K00168,Q6K00168_N02,Q6K00168_N05,0.2,True,True
KNOWN_ONLY_40,Q6K00168,Q6K00168_N02,Q6K00168_N06,0.2,False,False
KNOWN_ONLY_40,Q6K00169,Q6K00169_N01,Q6K00169_N05,0.2,False,False
KNOWN_ONLY_40,Q6K00169,Q6K00169_N01,Q6K00169_N06,0.2,True,False
KNOWN_ONLY_40,Q6K00169,Q6K00169_N02,Q6K00169_N06,0.2,False,False
KNOWN_ONLY_40,Q6K00169,Q6K00169_N04,Q6K00169_N05,0.0,False,False
KNOWN_ONLY_40,Q6K00170,Q6K00170_N01,Q6K00170_N02,0.5,True,True
KNOWN_ONLY_40,Q6K00170,Q6K00170_N01,Q6K00170_N04,0.5,False,False
KNOWN_ONLY_40,Q6K00170,Q6K00170_N04,Q6K00170_N06,0.5,False,False
KNOWN_ONLY_40,Q6K00170,Q6K00170_N04,Q6K00170_N07,0.5,False,False
KNOWN_ONLY_40,Q6K00171,Q6K00171_N03,Q6K00171_N06,0.5,False,False
KNOWN_ONLY_40,Q6K00171,Q6K00171_N04,Q6K00171_N06,1.0,True,False
KNOWN_ONLY_40,Q6K00171,Q6K00171_N05,Q6K00171_N06,0.2,False,False
KNOWN_ONLY_40,Q6K00171,Q6K00171_N06,Q6K00171_N07,0.2,False,False
KNOWN_ONLY_40,Q6K00172,Q6K00172_N01,Q6K00172_N02,1.0,True,True
KNOWN_ONLY_40,Q6K00172,Q6K00172_N02,Q6K00172_N03,0.2,False,False
KNOWN_ONLY_40,Q6K00172,Q6K00172_N02,Q6K00172_N05,0.2,False,False
KNOWN_ONLY_40,Q6K00172,Q6K00172_N05,Q6K00172_N07,0.2,True,False
KNOWN_ONLY_40,Q6K00173,Q6K00173_N01,Q6K00173_N03,0.5,True,False
KNOWN_ONLY_40,Q6K00173,Q6K00173_N01,Q6K00173_N04,0.0,False,False
KNOWN_ONLY_40,Q6K00173,Q6K00173_N01,Q6K00173_N05,0.2,False,False
KNOWN_ONLY_40,Q6K00173,Q6K00173_N01,Q6K00173_N07,0.0,False,False
KNOWN_ONLY_40,Q6K00174,Q6K00174_N01,Q6K00174_N05,0.5,True,False
KNOWN_ONLY_40,Q6K00174,Q6K00174_N04,Q6K00174_N07,0.2,False,False
KNOWN_ONLY_40,Q6K00174,Q6K00174_N05,Q6K00174_N07,0.0,False,False
KNOWN_ONLY_40,Q6K00174,Q6K00174_N06,Q6K00174_N07,0.2,True,False
KNOWN_ONLY_40,Q6K00175,Q6K00175_N01,Q6K00175_N06,0.2,False,False
KNOWN_ONLY_40,Q6K00175,Q6K00175_N03,Q6K00175_N06,0.2,False,False
KNOWN_ONLY_40,Q6K00175,Q6K00175_N04,Q6K00175_N06,0.2,False,False
KNOWN_ONLY_40,Q6K00175,Q6K00175_N06,Q6K00175_N07,0.2,True,False
KNOWN_ONLY_40,Q6K00176,Q6K00176_N01,Q6K00176_N02,0.2,False,False
KNOWN_ONLY_40,Q6K00176,Q6K00176_N02,Q6K00176_N03,1.0,False,False
KNOWN_ONLY_40,Q6K00176,Q6K00176_N02,Q6K00176_N04,0.0,True,False
KNOWN_ONLY_40,Q6K00176,Q6K00176_N04,Q6K00176_N05,0.0,False,False
KNOWN_ONLY_40,Q6K00177,Q6K00177_N01,Q6K00177_N02,0.2,False,False
KNOWN_ONLY_40,Q6K00177,Q6K00177_N02,Q6K00177_N03,0.5,False,False
KNOWN_ONLY_40,Q6K00177,Q6K00177_N02,Q6K00177_N05,0.5,False,False
KNOWN_ONLY_40,Q6K00177,Q6K00177_N05,Q6K00177_N07,0.2,False,False
KNOWN_ONLY_40,Q6K00178,Q6K00178_N02,Q6K00178_N04,0.5,True,True
KNOWN_ONLY_40,Q6K00178,Q6K00178_N03,Q6K00178_N07,0.5,True,True
KNOWN_ONLY_40,Q6K00178,Q6K00178_N04,Q6K00178_N07,0.2,False,False
KNOWN_ONLY_40,Q6K00178,Q6K00178_N05,Q6K00178_N07,0.2,False,False
KNOWN_ONLY_40,Q6K00179,Q6K00179_N01,Q6K00179_N05,0.5,False,False
KNOWN_ONLY_40,Q6K00179,Q6K00179_N02,Q6K00179_N05,0.5,False,False
KNOWN_ONLY_40,Q6K00179,Q6K00179_N04,Q6K00179_N05,0.5,False,False
KNOWN_ONLY_40,Q6K00179,Q6K00179_N05,Q6K00179_N06,0.5,True,True
KNOWN_ONLY_40,Q6K00180,Q6K00180_N01,Q6K00180_N02,0.5,False,False
KNOWN_ONLY_40,Q6K00180,Q6K00180_N02,Q6K00180_N03,0.5,False,False
KNOWN_ONLY_40,Q6K00180,Q6K00180_N02,Q6K00180_N04,0.2,False,False
KNOWN_ONLY_40,Q6K00180,Q6K00180_N02,Q6K00180_N07,0.5,True,False
PSEUDO_UNKNOWN_39,Q6K00001,Q6K00001_N03,Q6K00001_N04,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00001,Q6K00001_N03,Q6K00001_N05,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00001,Q6K00001_N03,Q6K00001_N06,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00001,Q6K00001_N04,Q6K00001_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00002,Q6K00002_N02,Q6K00002_N07,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00002,Q6K00002_N03,Q6K00002_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00002,Q6K00002_N04,Q6K00002_N06,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00002,Q6K00002_N06,Q6K00002_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00003,Q6K00003_N01,Q6K00003_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00003,Q6K00003_N02,Q6K00003_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00003,Q6K00003_N04,Q6K00003_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00003,Q6K00003_N06,Q6K00003_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00004,Q6K00004_N01,Q6K00004_N05,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00004,Q6K00004_N01,Q6K00004_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00004,Q6K00004_N02,Q6K00004_N03,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00004,Q6K00004_N02,Q6K00004_N05,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00004,Q6K00004_N03,Q6K00004_N05,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00005,Q6K00005_N01,Q6K00005_N03,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00005,Q6K00005_N01,Q6K00005_N04,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00005,Q6K00005_N01,Q6K00005_N06,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00005,Q6K00005_N01,Q6K00005_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00005,Q6K00005_N04,Q6K00005_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00006,Q6K00006_N01,Q6K00006_N02,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00006,Q6K00006_N02,Q6K00006_N03,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00006,Q6K00006_N02,Q6K00006_N04,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00006,Q6K00006_N03,Q6K00006_N06,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00007,Q6K00007_N01,Q6K00007_N03,0.0,True,True
PSEUDO_UNKNOWN_39,Q6K00007,Q6K00007_N01,Q6K00007_N06,0.0,True,True
PSEUDO_UNKNOWN_39,Q6K00007,Q6K00007_N03,Q6K00007_N06,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00007,Q6K00007_N03,Q6K00007_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00007,Q6K00007_N04,Q6K00007_N06,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00007,Q6K00007_N04,Q6K00007_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00007,Q6K00007_N06,Q6K00007_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00008,Q6K00008_N02,Q6K00008_N04,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00008,Q6K00008_N02,Q6K00008_N05,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00008,Q6K00008_N02,Q6K00008_N06,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00008,Q6K00008_N04,Q6K00008_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00009,Q6K00009_N01,Q6K00009_N04,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00009,Q6K00009_N02,Q6K00009_N04,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00009,Q6K00009_N02,Q6K00009_N05,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00009,Q6K00009_N05,Q6K00009_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00010,Q6K00010_N01,Q6K00010_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00010,Q6K00010_N02,Q6K00010_N03,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00010,Q6K00010_N02,Q6K00010_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00010,Q6K00010_N06,Q6K00010_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00011,Q6K00011_N01,Q6K00011_N05,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00011,Q6K00011_N03,Q6K00011_N05,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00011,Q6K00011_N04,Q6K00011_N06,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00011,Q6K00011_N05,Q6K00011_N06,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00012,Q6K00012_N01,Q6K00012_N03,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00012,Q6K00012_N01,Q6K00012_N04,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00012,Q6K00012_N02,Q6K00012_N03,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00012,Q6K00012_N02,Q6K00012_N04,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00012,Q6K00012_N02,Q6K00012_N06,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00012,Q6K00012_N03,Q6K00012_N04,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00012,Q6K00012_N04,Q6K00012_N06,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00013,Q6K00013_N01,Q6K00013_N02,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00013,Q6K00013_N02,Q6K00013_N04,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00013,Q6K00013_N02,Q6K00013_N05,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00013,Q6K00013_N02,Q6K00013_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00013,Q6K00013_N04,Q6K00013_N05,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00014,Q6K00014_N03,Q6K00014_N04,0.2,True,False
PSEUDO_UNKNOWN_39,Q6K00014,Q6K00014_N04,Q6K00014_N06,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00014,Q6K00014_N05,Q6K00014_N06,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00014,Q6K00014_N06,Q6K00014_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00015,Q6K00015_N01,Q6K00015_N05,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00015,Q6K00015_N03,Q6K00015_N06,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00015,Q6K00015_N03,Q6K00015_N07,0.0,True,True
PSEUDO_UNKNOWN_39,Q6K00015,Q6K00015_N05,Q6K00015_N06,0.0,True,True
PSEUDO_UNKNOWN_39,Q6K00016,Q6K00016_N01,Q6K00016_N05,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00016,Q6K00016_N02,Q6K00016_N05,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00016,Q6K00016_N04,Q6K00016_N05,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00016,Q6K00016_N05,Q6K00016_N06,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00017,Q6K00017_N01,Q6K00017_N02,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00017,Q6K00017_N01,Q6K00017_N04,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00017,Q6K00017_N01,Q6K00017_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00017,Q6K00017_N02,Q6K00017_N04,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00017,Q6K00017_N02,Q6K00017_N05,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00017,Q6K00017_N02,Q6K00017_N07,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00017,Q6K00017_N04,Q6K00017_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00017,Q6K00017_N05,Q6K00017_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00018,Q6K00018_N01,Q6K00018_N03,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00018,Q6K00018_N02,Q6K00018_N03,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00018,Q6K00018_N03,Q6K00018_N04,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00018,Q6K00018_N03,Q6K00018_N06,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00019,Q6K00019_N01,Q6K00019_N03,1.0,True,False
