backend,query_id,scenario,shortlist_parent_count,candidate_pool_count,known_true_parent_count,known_parent_recall,all_known_true_parents_present,exact_top10_overlap,exact_top10_identical,search_ms,candidate_pool
FAST,Q6K00483,TEST_UNKNOWN_K1,5,5,0,,,0.4,False,4.694718,"[""FMOD0102"", ""FMOD0120"", ""FMOD0110"", ""FMOD0079"", ""FMOD0055""]"
FAST,Q6K00484,TEST_UNKNOWN_K1,1,1,0,,,0.1,False,3.475746,"[""FMOD0035""]"
FAST,Q6K00485,TEST_UNKNOWN_K1,20,10,0,,,1.0,True,12.777171,"[""FMOD0069"", ""FMOD0035"", ""FMOD0023"", ""FMOD0119"", ""FMOD0036"", ""FMOD0067"", ""FMOD0004"", ""FMOD0083"", ""FMOD0025"", ""FMOD0053""]"
FAST,Q6K00486,TEST_UNKNOWN_K1,8,8,0,,,0.8,False,10.325346,"[""FMOD0035"", ""FMOD0079"", ""FMOD0022"", ""FMOD0120"", ""FMOD0102"", ""FMOD0023"", ""FMOD0069"", ""FMOD0110""]"
FAST,Q6K00487,TEST_UNKNOWN_K1,20,10,0,,,0.8,False,10.188259,"[""FMOD0069"", ""FMOD0023"", ""FMOD0055"", ""FMOD0025"", ""FMOD0100"", ""FMOD0035"", ""FMOD0036"", ""FMOD0120"", ""FMOD0079"", ""FMOD0005""]"
FAST,Q6K00488,TEST_UNKNOWN_K1,10,10,0,,,0.7,False,5.982021,"[""FMOD0087"", ""FMOD0023"", ""FMOD0035"", ""FMOD0022"", ""FMOD0119"", ""FMOD0110"", ""FMOD0055"", ""FMOD0040"", ""FMOD0104"", ""FMOD0050""]"
FAST,Q6K00489,TEST_UNKNOWN_K1,12,10,0,,,0.7,False,9.388791,"[""FMOD0080"", ""FMOD0086"", ""FMOD0015"", ""FMOD0023"", ""FMOD0069"", ""FMOD0102"", ""FMOD0035"", ""FMOD0055"", ""FMOD0077"", ""FMOD0075""]"
FAST,Q6K00490,TEST_UNKNOWN_K1,29,10,0,,,0.9,False,11.420141,"[""FMOD0110"", ""FMOD0023"", ""FMOD0119"", ""FMOD0102"", ""FMOD0069"", ""FMOD0036"", ""FMOD0035"", ""FMOD0005"", ""FMOD0083"", ""FMOD0055""]"
FAST,Q6K00491,TEST_UNKNOWN_K1,9,9,0,,,0.4,False,7.543127,"[""FMOD0119"", ""FMOD0023"", ""FMOD0120"", ""FMOD0069"", ""FMOD0055"", ""FMOD0077"", ""FMOD0080"", ""FMOD0001"", ""FMOD0099""]"
FAST,Q6K00492,TEST_UNKNOWN_K1,15,10,0,,,0.9,False,9.731508,"[""FMOD0023"", ""FMOD0040"", ""FMOD0089"", ""FMOD0043"", ""FMOD0011"", ""FMOD0035"", ""FMOD0102"", ""FMOD0079"", ""FMOD0075"", ""FMOD0120""]"
FAST,Q6K00493,TEST_UNKNOWN_K1,12,10,0,,,0.7,False,7.900313,"[""FMOD0086"", ""FMOD0080"", ""FMOD0015"", ""FMOD0119"", ""FMOD0023"", ""FMOD0069"", ""FMOD0035"", ""FMOD0055"", ""FMOD0033"", ""FMOD0075""]"
FAST,Q6K00494,TEST_UNKNOWN_K1,17,10,0,,,0.8,False,10.178075,"[""FMOD0055"", ""FMOD0035"", ""FMOD0079"", ""FMOD0023"", ""FMOD0036"", ""FMOD0033"", ""FMOD0069"", ""FMOD0102"", ""FMOD0119"", ""FMOD0077""]"
FAST,Q6K00495,TEST_UNKNOWN_K1,40,10,0,,,1.0,True,12.989745,"[""FMOD0083"", ""FMOD0096"", ""FMOD0023"", ""FMOD0119"", ""FMOD0035"", ""FMOD0110"", ""FMOD0069"", ""FMOD0036"", ""FMOD0079"", ""FMOD0102""]"
FAST,Q6K00496,TEST_UNKNOWN_K1,30,10,0,,,0.8,False,12.477342,"[""FMOD0110"", ""FMOD0023"", ""FMOD0119"", ""FMOD0102"", ""FMOD0036"", ""FMOD0083"", ""FMOD0035"", ""FMOD0091"", ""FMOD0069"", ""FMOD0079""]"
FAST,Q6K00497,TEST_UNKNOWN_K1,11,10,0,,,0.5,False,8.680897,"[""FMOD0035"", ""FMOD0023"", ""FMOD0051"", ""FMOD0119"", ""FMOD0102"", ""FMOD0120"", ""FMOD0069"", ""FMOD0077"", ""FMOD0025"", ""FMOD0022""]"
FAST,Q6K00498,TEST_UNKNOWN_K1,19,10,0,,,0.8,False,8.964086,"[""FMOD0069"", ""FMOD0023"", ""FMOD0055"", ""FMOD0025"", ""FMOD0100"", ""FMOD0035"", ""FMOD0120"", ""FMOD0036"", ""FMOD0079"", ""FMOD0077""]"
FAST,Q6K00499,TEST_UNKNOWN_K1,35,10,0,,,1.0,True,13.628847,"[""FMOD0120"", ""FMOD0119"", ""FMOD0023"", ""FMOD0005"", ""FMOD0102"", ""FMOD0110"", ""FMOD0069"", ""FMOD0036"", ""FMOD0079"", ""FMOD0035""]"
FAST,Q6K00500,TEST_UNKNOWN_K1,23,10,0,,,1.0,True,8.120205,"[""FMOD0035"", ""FMOD0023"", ""FMOD0119"", ""FMOD0110"", ""FMOD0036"", ""FMOD0060"", ""FMOD0083"", ""FMOD0031"", ""FMOD0033"", ""FMOD0005""]"
FAST,Q6K00501,TEST_UNKNOWN_K1,17,10,0,,,0.8,False,9.869583,"[""FMOD0069"", ""FMOD0086"", ""FMOD0023"", ""FMOD0120"", ""FMOD0119"", ""FMOD0005"", ""FMOD0102"", ""FMOD0025"", ""FMOD0055"", ""FMOD0024""]"
FAST,Q6K00502,TEST_UNKNOWN_K1,19,10,0,,,0.8,False,10.063824,"[""FMOD0035"", ""FMOD0119"", ""FMOD0102"", ""FMOD0120"", ""FMOD0036"", ""FMOD0110"", ""FMOD0087"", ""FMOD0079"", ""FMOD0069"", ""FMOD0075""]"
FAST,Q6K00503,TEST_UNKNOWN_K1,26,10,0,,,1.0,True,11.715836,"[""FMOD0055"", ""FMOD0023"", ""FMOD0069"", ""FMOD0025"", ""FMOD0100"", ""FMOD0035"", ""FMOD0119"", ""FMOD0120"", ""FMOD0036"", ""FMOD0005""]"
FAST,Q6K00504,TEST_UNKNOWN_K1,8,8,0,,,0.4,False,6.950282,"[""FMOD0055"", ""FMOD0035"", ""FMOD0083"", ""FMOD0036"", ""FMOD0069"", ""FMOD0086"", ""FMOD0040"", ""FMOD0067""]"
FAST,Q6K00505,TEST_UNKNOWN_K1,19,10,0,,,0.9,False,11.381301,"[""FMOD0035"", ""FMOD0023"", ""FMOD0119"", ""FMOD0102"", ""FMOD0110"", ""FMOD0036"", ""FMOD0079"", ""FMOD0120"", ""FMOD0069"", ""FMOD0075""]"
FAST,Q6K00506,TEST_UNKNOWN_K1,9,9,0,,,0.5,False,4.914125,"[""FMOD0089"", ""FMOD0087"", ""FMOD0035"", ""FMOD0110"", ""FMOD0119"", ""FMOD0055"", ""FMOD0040"", ""FMOD0104"", ""FMOD0050""]"
FAST,Q6K00507,TEST_UNKNOWN_K1,8,8,0,,,0.5,False,5.678032,"[""FMOD0023"", ""FMOD0035"", ""FMOD0016"", ""FMOD0120"", ""FMOD0102"", ""FMOD0077"", ""FMOD0022"", ""FMOD0014""]"
FAST,Q6K00508,TEST_UNKNOWN_K1,17,10,0,,,0.8,False,10.479044,"[""FMOD0035"", ""FMOD0023"", ""FMOD0051"", ""FMOD0069"", ""FMOD0119"", ""FMOD0102"", ""FMOD0079"", ""FMOD0120"", ""FMOD0036"", ""FMOD0083""]"
FAST,Q6K00509,TEST_UNKNOWN_K1,4,4,0,,,0.3,False,4.231709,"[""FMOD0023"", ""FMOD0120"", ""FMOD0035"", ""FMOD0083""]"
FAST,Q6K00510,TEST_UNKNOWN_K1,22,10,0,,,1.0,True,8.15029,"[""FMOD0005"", ""FMOD0119"", ""FMOD0023"", ""FMOD0110"", ""FMOD0080"", ""FMOD0083"", ""FMOD0053"", ""FMOD0060"", ""FMOD0036"", ""FMOD0079""]"
FAST,Q6K00511,TEST_UNKNOWN_K1,31,10,0,,,1.0,False,10.689152,"[""FMOD0055"", ""FMOD0083"", ""FMOD0025"", ""FMOD0079"", ""FMOD0119"", ""FMOD0102"", ""FMOD0023"", ""FMOD0120"", ""FMOD0069"", ""FMOD0005""]"
FAST,Q6K00512,TEST_UNKNOWN_K1,25,10,0,,,1.0,True,7.539798,"[""FMOD0035"", ""FMOD0023"", ""FMOD0119"", ""FMOD0110"", ""FMOD0036"", ""FMOD0060"", ""FMOD0083"", ""FMOD0031"", ""FMOD0033"", ""FMOD0005""]"
FAST,Q6K00513,TEST_UNKNOWN_K1,34,10,0,,,1.0,True,10.932416,"[""FMOD0110"", ""FMOD0023"", ""FMOD0083"", ""FMOD0119"", ""FMOD0036"", ""FMOD0024"", ""FMOD0025"", ""FMOD0067"", ""FMOD0004"", ""FMOD0035""]"
FAST,Q6K00514,TEST_UNKNOWN_K1,24,10,0,,,1.0,True,9.751538,"[""FMOD0102"", ""FMOD0119"", ""FMOD0120"", ""FMOD0069"", ""FMOD0035"", ""FMOD0110"", ""FMOD0079"", ""FMOD0036"", ""FMOD0025"", ""FMOD0024""]"
FAST,Q6K00515,TEST_UNKNOWN_K1,1,1,0,,,0.1,False,1.432289,"[""FMOD0067""]"
FAST,Q6K00516,TEST_UNKNOWN_K1,8,8,0,,,0.4,False,7.02188,"[""FMOD0119"", ""FMOD0023"", ""FMOD0120"", ""FMOD0080"", ""FMOD0069"", ""FMOD0055"", ""FMOD0077"", ""FMOD0099""]"
FAST,Q6K00517,TEST_UNKNOWN_K1,20,10,0,,,0.9,False,9.84346,"[""FMOD0023"", ""FMOD0119"", ""FMOD0102"", ""FMOD0035"", ""FMOD0120"", ""FMOD0022"", ""FMOD0036"", ""FMOD0110"", ""FMOD0079"", ""FMOD0087""]"
FAST,Q6K00518,TEST_UNKNOWN_K1,35,10,0,,,1.0,True,10.603297,"[""FMOD0035"", ""FMOD0102"", ""FMOD0119"", ""FMOD0110"", ""FMOD0096"", ""FMOD0069"", ""FMOD0033"", ""FMOD0083"", ""FMOD0086"", ""FMOD0120""]"
FAST,Q6K00519,TEST_UNKNOWN_K1,29,10,0,,,0.9,False,10.400293,"[""FMOD0119"", ""FMOD0079"", ""FMOD0077"", ""FMOD0110"", ""FMOD0023"", ""FMOD0102"", ""FMOD0036"", ""FMOD0035"", ""FMOD0055"", ""FMOD0069""]"
FAST,Q6K00520,TEST_UNKNOWN_K1,17,10,0,,,0.8,False,8.830318,"[""FMOD0119"", ""FMOD0035"", ""FMOD0023"", ""FMOD0102"", ""FMOD0120"", ""FMOD0055"", ""FMOD0036"", ""FMOD0083"", ""FMOD0069"", ""FMOD0091""]"
FAST,Q6K00521,TEST_UNKNOWN_K1,17,10,0,,,0.7,False,8.06911,"[""FMOD0069"", ""FMOD0086"", ""FMOD0023"", ""FMOD0120"", ""FMOD0119"", ""FMOD0005"", ""FMOD0067"", ""FMOD0025"", ""FMOD0055"", ""FMOD0102""]"
FAST,Q6K00522,TEST_UNKNOWN_K1,4,4,0,,,0.2,False,3.40682,"[""FMOD0035"", ""FMOD0023"", ""FMOD0022"", ""FMOD0051""]"
FAST,Q6K00523,TEST_UNKNOWN_K1,19,10,0,,,0.8,False,8.707758,"[""FMOD0035"", ""FMOD0119"", ""FMOD0102"", ""FMOD0120"", ""FMOD0036"", ""FMOD0087"", ""FMOD0110"", ""FMOD0079"", ""FMOD0069"", ""FMOD0055""]"
FAST,Q6K00524,TEST_UNKNOWN_K1,18,10,0,,,0.9,False,9.521641,"[""FMOD0035"", ""FMOD0023"", ""FMOD0051"", ""FMOD0069"", ""FMOD0119"", ""FMOD0102"", ""FMOD0120"", ""FMOD0083"", ""FMOD0036"", ""FMOD0079""]"
FAST,Q6K00525,TEST_UNKNOWN_K1,17,10,0,,,0.7,False,8.847223,"[""FMOD0069"", ""FMOD0086"", ""FMOD0023"", ""FMOD0120"", ""FMOD0113"", ""FMOD0119"", ""FMOD0005"", ""FMOD0055"", ""FMOD0102"", ""FMOD0024""]"
FAST,Q6K00526,TEST_UNKNOWN_K1,11,10,0,,,0.6,False,5.647979,"[""FMOD0023"", ""FMOD0120"", ""FMOD0102"", ""FMOD0119"", ""FMOD0036"", ""FMOD0077"", ""FMOD0091"", ""FMOD0024"", ""FMOD0113"", ""FMOD0116""]"
FAST,Q6K00527,TEST_UNKNOWN_K1,19,10,0,,,0.9,False,8.75106,"[""FMOD0055"", ""FMOD0005"", ""FMOD0080"", ""FMOD0119"", ""FMOD0053"", ""FMOD0083"", ""FMOD0023"", ""FMOD0110"", ""FMOD0036"", ""FMOD0079""]"
FAST,Q6K00528,TEST_UNKNOWN_K1,11,10,0,,,0.6,False,9.064613,"[""FMOD0035"", ""FMOD0023"", ""FMOD0051"", ""FMOD0119"", ""FMOD0102"", ""FMOD0055"", ""FMOD0120"", ""FMOD0069"", ""FMOD0077"", ""FMOD0025""]"
FAST,Q6K00529,TEST_UNKNOWN_K1,20,10,0,,,0.9,False,10.549271,"[""FMOD0086"", ""FMOD0035"", ""FMOD0119"", ""FMOD0023"", ""FMOD0120"", ""FMOD0102"", ""FMOD0033"", ""FMOD0110"", ""FMOD0069"", ""FMOD0036""]"
FAST,Q6K00530,TEST_UNKNOWN_K1,20,10,0,,,1.0,True,9.780993,"[""FMOD0069"", ""FMOD0035"", ""FMOD0023"", ""FMOD0119"", ""FMOD0036"", ""FMOD0067"", ""FMOD0004"", ""FMOD0083"", ""FMOD0025"", ""FMOD0053""]"
FAST,Q6K00531,TEST_UNKNOWN_K1,19,10,0,,,0.9,False,10.023138,"[""FMOD0035"", ""FMOD0023"", ""FMOD0119"", ""FMOD0102"", ""FMOD0110"", ""FMOD0036"", ""FMOD0079"", ""FMOD0120"", ""FMOD0069"", ""FMOD0087""]"
FAST,Q6K00532,TEST_UNKNOWN_K1,20,10,0,,,1.0,True,9.427816,"[""FMOD0069"", ""FMOD0035"", ""FMOD0023"", ""FMOD0119"", ""FMOD0036"", ""FMOD0004"", ""FMOD0067"", ""FMOD0083"", ""FMOD0025"", ""FMOD0053""]"
FAST,Q6K00533,TEST_UNKNOWN_K1,6,6,0,,,0.3,False,5.768868,"[""FMOD0023"", ""FMOD0069"", ""FMOD0035"", ""FMOD0087"", ""FMOD0080"", ""FMOD0049""]"
FAST,Q6K00534,TEST_UNKNOWN_K1,8,8,0,,,0.5,False,3.749857,"[""FMOD0087"", ""FMOD0035"", ""FMOD0110"", ""FMOD0119"", ""FMOD0055"", ""FMOD0040"", ""FMOD0104"", ""FMOD0050""]"
FAST,Q6K00535,TEST_UNKNOWN_K1,31,10,0,,,1.0,True,9.359673,"[""FMOD0035"", ""FMOD0102"", ""FMOD0069"", ""FMOD0036"", ""FMOD0079"", ""FMOD0120"", ""FMOD0119"", ""FMOD0110"", ""FMOD0023"", ""FMOD0104""]"
FAST,Q6K00536,TEST_UNKNOWN_K1,18,10,0,,,1.0,True,8.292133,"[""FMOD0023"", ""FMOD0035"", ""FMOD0091"", ""FMOD0055"", ""FMOD0043"", ""FMOD0011"", ""FMOD0100"", ""FMOD0120"", ""FMOD0119"", ""FMOD0036""]"
FAST,Q6K00537,TEST_UNKNOWN_K1,19,10,0,,,0.8,False,7.962771,"[""FMOD0023"", ""FMOD0055"", ""FMOD0069"", ""FMOD0025"", ""FMOD0100"", ""FMOD0036"", ""FMOD0035"", ""FMOD0120"", ""FMOD0079"", ""FMOD0077""]"
FAST,Q6K00538,TEST_UNKNOWN_K1,25,10,0,,,1.0,False,9.853688,"[""FMOD0055"", ""FMOD0023"", ""FMOD0069"", ""FMOD0025"", ""FMOD0100"", ""FMOD0035"", ""FMOD0119"", ""FMOD0120"", ""FMOD0036"", ""FMOD0079""]"
FAST,Q6K00539,TEST_UNKNOWN_K1,30,10,0,,,1.0,True,10.89261,"[""FMOD0035"", ""FMOD0005"", ""FMOD0102"", ""FMOD0069"", ""FMOD0024"", ""FMOD0079"", ""FMOD0036"", ""FMOD0083"", ""FMOD0077"", ""FMOD0120""]"
FAST,Q6K00540,TEST_UNKNOWN_K1,29,10,0,,,1.0,False,10.999342,"[""FMOD0110"", ""FMOD0023"", ""FMOD0119"", ""FMOD0102"", ""FMOD0069"", ""FMOD0035"", ""FMOD0055"", ""FMOD0079"", ""FMOD0120"", ""FMOD0036""]"
BALANCED,Q6K00181,TEST_KNOWN_K1,54,10,1,1.0,True,1.0,True,12.436141,"[""FMOD0077"", ""FMOD0005"", ""FMOD0023"", ""FMOD0069"", ""FMOD0083"", ""FMOD0119"", ""FMOD0025"", ""FMOD0067"", ""FMOD0120"", ""FMOD0110""]"
BALANCED,Q6K00182,TEST_KNOWN_K1,54,10,1,1.0,True,1.0,True,12.653107,"[""FMOD0001"", ""FMOD0035"", ""FMOD0055"", ""FMOD0080"", ""FMOD0023"", ""FMOD0110"", ""FMOD0043"", ""FMOD0102"", ""FMOD0120"", ""FMOD0096""]"
BALANCED,Q6K00183,TEST_KNOWN_K1,56,10,1,1.0,True,1.0,True,12.249959,"[""FMOD0023"", ""FMOD0036"", ""FMOD0119"", ""FMOD0035"", ""FMOD0120"", ""FMOD0102"", ""FMOD0110"", ""FMOD0075"", ""FMOD0005"", ""FMOD0077""]"
BALANCED,Q6K00184,TEST_KNOWN_K1,57,10,1,1.0,True,1.0,True,11.841259,"[""FMOD0004"", ""FMOD0067"", ""FMOD0113"", ""FMOD0036"", ""FMOD0110"", ""FMOD0024"", ""FMOD0043"", ""FMOD0083"", ""FMOD0035"", ""FMOD0025""]"
BALANCED,Q6K00185,TEST_KNOWN_K1,50,10,1,1.0,True,1.0,True,12.256078,"[""FMOD0096"", ""FMOD0023"", ""FMOD0120"", ""FMOD0119"", ""FMOD0035"", ""FMOD0069"", ""FMOD0102"", ""FMOD0055"", ""FMOD0005"", ""FMOD0036""]"
BALANCED,Q6K00186,TEST_KNOWN_K1,57,10,1,1.0,True,1.0,True,12.4057,"[""FMOD0077"", ""FMOD0023"", ""FMOD0086"", ""FMOD0110"", ""FMOD0067"", ""FMOD0069"", ""FMOD0005"", ""FMOD0120"", ""FMOD0119"", ""FMOD0025""]"
BALANCED,Q6K00187,TEST_KNOWN_K1,58,10,1,1.0,True,1.0,True,12.252089,"[""FMOD0086"", ""FMOD0050"", ""FMOD0024"", ""FMOD0110"", ""FMOD0036"", ""FMOD0069"", ""FMOD0119"", ""FMOD0077"", ""FMOD0120"", ""FMOD0044""]"
BALANCED,Q6K00188,TEST_KNOWN_K1,53,10,1,1.0,True,1.0,True,12.350483,"[""FMOD0001"", ""FMOD0086"", ""FMOD0035"", ""FMOD0119"", ""FMOD0110"", ""FMOD0120"", ""FMOD0036"", ""FMOD0055"", ""FMOD0102"", ""FMOD0005""]"
BALANCED,Q6K00189,TEST_KNOWN_K1,55,10,1,1.0,True,1.0,True,12.241059,"[""FMOD0087"", ""FMOD0102"", ""FMOD0119"", ""FMOD0079"", ""FMOD0055"", ""FMOD0051"", ""FMOD0036"", ""FMOD0091"", ""FMOD0005"", ""FMOD0023""]"
BALANCED,Q6K00190,TEST_KNOWN_K1,53,10,1,1.0,True,1.0,True,11.68995,"[""FMOD0050"", ""FMOD0086"", ""FMOD0069"", ""FMOD0025"", ""FMOD0120"", ""FMOD0119"", ""FMOD0102"", ""FMOD0005"", ""FMOD0033"", ""FMOD0035""]"
BALANCED,Q6K00191,TEST_KNOWN_K1,57,10,1,1.0,True,1.0,True,11.477617,"[""FMOD0086"", ""FMOD0050"", ""FMOD0024"", ""FMOD0036"", ""FMOD0119"", ""FMOD0077"", ""FMOD0120"", ""FMOD0110"", ""FMOD0044"", ""FMOD0069""]"
BALANCED,Q6K00192,TEST_KNOWN_K1,56,10,1,1.0,True,1.0,True,11.661564,"[""FMOD0086"", ""FMOD0050"", ""FMOD0024"", ""FMOD0120"", ""FMOD0036"", ""FMOD0069"", ""FMOD0080"", ""FMOD0110"", ""FMOD0102"", ""FMOD0023""]"
BALANCED,Q6K00193,TEST_KNOWN_K1,56,10,1,1.0,True,1.0,True,11.533604,"[""FMOD0025"", ""FMOD0069"", ""FMOD0023"", ""FMOD0055"", ""FMOD0096"", ""FMOD0080"", ""FMOD0102"", ""FMOD0120"", ""FMOD0077"", ""FMOD0119""]"
BALANCED,Q6K00194,TEST_KNOWN_K1,58,10,1,1.0,True,1.0,True,11.593033,"[""FMOD0083"", ""FMOD0102"", ""FMOD0036"", ""FMOD0035"", ""FMOD0119"", ""FMOD0069"", ""FMOD0079"", ""FMOD0120"", ""FMOD0077"", ""FMOD0023""]"
BALANCED,Q6K00195,TEST_KNOWN_K1,54,10,1,1.0,True,1.0,True,11.389435,"[""FMOD0061"", ""FMOD0083"", ""FMOD0102"", ""FMOD0091"", ""FMOD0023"", ""FMOD0035"", ""FMOD0069"", ""FMOD0119"", ""FMOD0120"", ""FMOD0036""]"
BALANCED,Q6K00196,TEST_KNOWN_K1,52,10,1,1.0,True,1.0,True,11.922628,"[""FMOD0025"", ""FMOD0033"", ""FMOD0035"", ""FMOD0050"", ""FMOD0069"", ""FMOD0077"", ""FMOD0086"", ""FMOD0102"", ""FMOD0113"", ""FMOD0119""]"
BALANCED,Q6K00197,TEST_KNOWN_K1,47,10,1,1.0,True,1.0,True,11.95828,"[""FMOD0069"", ""FMOD0102"", ""FMOD0119"", ""FMOD0005"", ""FMOD0120"", ""FMOD0033"", ""FMOD0036"", ""FMOD0110"", ""FMOD0105"", ""FMOD0079""]"
BALANCED,Q6K00198,TEST_KNOWN_K1,55,10,1,1.0,True,1.0,True,11.859464,"[""FMOD0043"", ""FMOD0023"", ""FMOD0035"", ""FMOD0102"", ""FMOD0096"", ""FMOD0069"", ""FMOD0119"", ""FMOD0024"", ""FMOD0079"", ""FMOD0025""]"
BALANCED,Q6K00199,TEST_KNOWN_K1,57,10,1,1.0,True,1.0,True,10.938594,"[""FMOD0067"", ""FMOD0069"", ""FMOD0102"", ""FMOD0119"", ""FMOD0120"", ""FMOD0023"", ""FMOD0036"", ""FMOD0005"", ""FMOD0110"", ""FMOD0035""]"
BALANCED,Q6K00200,TEST_KNOWN_K1,51,10,1,1.0,True,1.0,True,11.26132,"[""FMOD0051"", ""FMOD0023"", ""FMOD0035"", ""FMOD0016"", ""FMOD0120"", ""FMOD0079"", ""FMOD0119"", ""FMOD0055"", ""FMOD0102"", ""FMOD0087""]"
BALANCED,Q6K00201,TEST_KNOWN_K1,55,10,1,1.0,True,1.0,True,11.204648,"[""FMOD0066"", ""FMOD0055"", ""FMOD0036"", ""FMOD0102"", ""FMOD0120"", ""FMOD0096"", ""FMOD0079"", ""FMOD0017"", ""FMOD0005"", ""FMOD0119""]"
BALANCED,Q6K00202,TEST_KNOWN_K1,50,10,1,1.0,True,1.0,True,11.41865,"[""FMOD0087"", ""FMOD0023"", ""FMOD0035"", ""FMOD0079"", ""FMOD0022"", ""FMOD0091"", ""FMOD0036"", ""FMOD0016"", ""FMOD0055"", ""FMOD0119""]"
BALANCED,Q6K00203,TEST_KNOWN_K1,54,10,1,1.0,True,1.0,True,11.024997,"[""FMOD0102"", ""FMOD0079"", ""FMOD0119"", ""FMOD0120"", ""FMOD0110"", ""FMOD0069"", ""FMOD0036"", ""FMOD0035"", ""FMOD0025"", ""FMOD0033""]"
BALANCED,Q6K00204,TEST_KNOWN_K1,55,10,1,1.0,True,1.0,True,11.260728,"[""FMOD0050"", ""FMOD0086"", ""FMOD0069"", ""FMOD0025"", ""FMOD0120"", ""FMOD0119"", ""FMOD0102"", ""FMOD0005"", ""FMOD0035"", ""FMOD0033""]"
BALANCED,Q6K00205,TEST_KNOWN_K1,52,10,1,1.0,True,1.0,True,11.372423,"[""FMOD0051"", ""FMOD0023"", ""FMOD0035"", ""FMOD0016"", ""FMOD0119"", ""FMOD0102"", ""FMOD0055"", ""FMOD0079"", ""FMOD0069"", ""FMOD0120""]"
BALANCED,Q6K00206,TEST_KNOWN_K1,54,10,1,1.0,True,1.0,True,11.320949,"[""FMOD0016"", ""FMOD0102"", ""FMOD0031"", ""FMOD0023"", ""FMOD0035"", ""FMOD0033"", ""FMOD0051"", ""FMOD0119"", ""FMOD0091"", ""FMOD0120""]"
BALANCED,Q6K00207,TEST_KNOWN_K1,50,10,1,1.0,True,1.0,True,11.482637,"[""FMOD0023"", ""FMOD0035"", ""FMOD0120"", ""FMOD0102"", ""FMOD0069"", ""FMOD0119"", ""FMOD0077"", ""FMOD0110"", ""FMOD0079"", ""FMOD0053""]"
BALANCED,Q6K00208,TEST_KNOWN_K1,55,10,1,1.0,True,1.0,True,12.299255,"[""FMOD0102"", ""FMOD0079"", ""FMOD0023"", ""FMOD0055"", ""FMOD0035"", ""FMOD0036"", ""FMOD0014"", ""FMOD0091"", ""FMOD0120"", ""FMOD0043""]"
BALANCED,Q6K00209,TEST_KNOWN_K1,57,10,1,1.0,True,1.0,True,12.071657,"[""FMOD0089"", ""FMOD0079"", ""FMOD0067"", ""FMOD0102"", ""FMOD0110"", ""FMOD0119"", ""FMOD0024"", ""FMOD0120"", ""FMOD0036"", ""FMOD0035""]"
BALANCED,Q6K00210,TEST_KNOWN_K1,50,10,1,1.0,True,1.0,True,11.834955,"[""FMOD0023"", ""FMOD0035"", ""FMOD0016"", ""FMOD0069"", ""FMOD0119"", ""FMOD0055"", ""FMOD0102"", ""FMOD0120"", ""FMOD0036"", ""FMOD0079""]"
BALANCED,Q6K00211,TEST_KNOWN_K1,58,10,1,1.0,True,1.0,True,11.427891,"[""FMOD0053"", ""FMOD0120"", ""FMOD0035"", ""FMOD0110"", ""FMOD0102"", ""FMOD0119"", ""FMOD0069"", ""FMOD0079"", ""FMOD0083"", ""FMOD0023""]"
BALANCED,Q6K00212,TEST_KNOWN_K1,56,10,1,1.0,True,1.0,True,11.691365,"[""FMOD0060"", ""FMOD0023"", ""FMOD0075"", ""FMOD0096"", ""FMOD0102"", ""FMOD0036"", ""FMOD0043"", ""FMOD0120"", ""FMOD0083"", ""FMOD0024""]"
BALANCED,Q6K00213,TEST_KNOWN_K1,49,10,1,1.0,True,0.9,False,11.262973,"[""FMOD0087"", ""FMOD0023"", ""FMOD0035"", ""FMOD0079"", ""FMOD0091"", ""FMOD0036"", ""FMOD0016"", ""FMOD0055"", ""FMOD0119"", ""FMOD0014""]"
BALANCED,Q6K00214,TEST_KNOWN_K1,56,10,1,1.0,True,1.0,True,11.24661,"[""FMOD0044"", ""FMOD0120"", ""FMOD0119"", ""FMOD0035"", ""FMOD0077"", ""FMOD0069"", ""FMOD0023"", ""FMOD0110"", ""FMOD0086"", ""FMOD0102""]"
BALANCED,Q6K00215,TEST_KNOWN_K1,54,10,1,1.0,True,1.0,True,11.732365,"[""FMOD0025"", ""FMOD0069"", ""FMOD0023"", ""FMOD0055"", ""FMOD0120"", ""FMOD0035"", ""FMOD0119"", ""FMOD0005"", ""FMOD0102"", ""FMOD0077""]"
BALANCED,Q6K00216,TEST_KNOWN_K1,49,10,1,1.0,True,1.0,True,11.830276,"[""FMOD0016"", ""FMOD0035"", ""FMOD0023"", ""FMOD0120"", ""FMOD0079"", ""FMOD0119"", ""FMOD0102"", ""FMOD0075"", ""FMOD0069"", ""FMOD0036""]"
BALANCED,Q6K00217,TEST_KNOWN_K1,48,10,1,1.0,True,1.0,True,11.587723,"[""FMOD0016"", ""FMOD0035"", ""FMOD0023"", ""FMOD0120"", ""FMOD0119"", ""FMOD0102"", ""FMOD0079"", ""FMOD0075"", ""FMOD0069"", ""FMOD0036""]"
BALANCED,Q6K00218,TEST_KNOWN_K1,52,10,1,1.0,True,1.0,True,11.426618,"[""FMOD0083"", ""FMOD0119"", ""FMOD0102"", ""FMOD0035"", ""FMOD0120"", ""FMOD0069"", ""FMOD0079"", ""FMOD0110"", ""FMOD0036"", ""FMOD0023""]"
