query_id,node_id,modality,original_source_parent,pseudo_ground_truth_label,is_pseudo_unknown
Q6K00095,Q6K00095_N01,CODE_BINARY,FMOD0002,UNKNOWN,True
Q6K00095,Q6K00095_N02,CODE_BINARY,FMOD0002,UNKNOWN,True
Q6K00095,Q6K00095_N03,IMAGE,FMOD0002,UNKNOWN,True
Q6K00095,Q6K00095_N04,CODE_BINARY,FMOD0052,FMOD0052,False
Q6K00095,Q6K00095_N05,CODE_BINARY,FMOD0052,FMOD0052,False
Q6K00095,Q6K00095_N06,CODE_BINARY,FMOD0002,UNKNOWN,True
Q6K00095,Q6K00095_N07,STRUCTURED,FMOD0052,FMOD0052,False
Q6K00096,Q6K00096_N01,CODE_BINARY,FMOD0034,FMOD0034,False
Q6K00096,Q6K00096_N02,CODE_BINARY,FMOD0082,UNKNOWN,True
Q6K00096,Q6K00096_N03,IMAGE,FMOD0034,FMOD0034,False
Q6K00096,Q6K00096_N04,CODE_BINARY,FMOD0082,UNKNOWN,True
Q6K00096,Q6K00096_N05,CODE_BINARY,FMOD0082,UNKNOWN,True
Q6K00096,Q6K00096_N06,STRUCTURED,FMOD0082,UNKNOWN,True
Q6K00096,Q6K00096_N07,CODE_BINARY,FMOD0034,FMOD0034,False
Q6K00097,Q6K00097_N01,CODE_BINARY,FMOD0058,FMOD0058,False
Q6K00097,Q6K00097_N02,STRUCTURED,FMOD0101,UNKNOWN,True
Q6K00097,Q6K00097_N03,CODE_BINARY,FMOD0058,FMOD0058,False
Q6K00097,Q6K00097_N04,CODE_BINARY,FMOD0101,UNKNOWN,True
Q6K00097,Q6K00097_N05,CODE_BINARY,FMOD0058,FMOD0058,False
Q6K00097,Q6K00097_N06,CODE_BINARY,FMOD0101,UNKNOWN,True
Q6K00097,Q6K00097_N07,IMAGE,FMOD0058,FMOD0058,False
Q6K00098,Q6K00098_N01,CODE_BINARY,FMOD0002,FMOD0002,False
Q6K00098,Q6K00098_N02,CODE_BINARY,FMOD0097,UNKNOWN,True
Q6K00098,Q6K00098_N03,CODE_BINARY,FMOD0002,FMOD0002,False
Q6K00098,Q6K00098_N04,CODE_BINARY,FMOD0097,UNKNOWN,True
Q6K00098,Q6K00098_N05,STRUCTURED,FMOD0002,FMOD0002,False
Q6K00098,Q6K00098_N06,IMAGE,FMOD0097,UNKNOWN,True
Q6K00098,Q6K00098_N07,CODE_BINARY,FMOD0002,FMOD0002,False
Q6K00099,Q6K00099_N01,CODE_BINARY,FMOD0045,FMOD0045,False
Q6K00099,Q6K00099_N02,CODE_BINARY,FMOD0045,FMOD0045,False
Q6K00099,Q6K00099_N03,CODE_BINARY,FMOD0030,UNKNOWN,True
Q6K00099,Q6K00099_N04,CODE_BINARY,FMOD0045,FMOD0045,False
Q6K00099,Q6K00099_N05,STRUCTURED,FMOD0045,FMOD0045,False
Q6K00099,Q6K00099_N06,IMAGE,FMOD0045,FMOD0045,False
Q6K00099,Q6K00099_N07,CODE_BINARY,FMOD0030,UNKNOWN,True
Q6K00100,Q6K00100_N01,CODE_BINARY,FMOD0034,UNKNOWN,True
Q6K00100,Q6K00100_N02,STRUCTURED,FMOD0034,UNKNOWN,True
Q6K00100,Q6K00100_N03,CODE_BINARY,FMOD0058,FMOD0058,False
Q6K00100,Q6K00100_N04,CODE_BINARY,FMOD0034,UNKNOWN,True
Q6K00100,Q6K00100_N05,CODE_BINARY,FMOD0058,FMOD0058,False
Q6K00100,Q6K00100_N06,CODE_BINARY,FMOD0034,UNKNOWN,True
Q6K00100,Q6K00100_N07,IMAGE,FMOD0058,FMOD0058,False
Q6K00101,Q6K00101_N01,IMAGE,FMOD0065,UNKNOWN,True
Q6K00101,Q6K00101_N02,STRUCTURED,FMOD0065,UNKNOWN,True
Q6K00101,Q6K00101_N03,CODE_BINARY,FMOD0065,UNKNOWN,True
Q6K00101,Q6K00101_N04,CODE_BINARY,FMOD0065,UNKNOWN,True
Q6K00101,Q6K00101_N05,CODE_BINARY,FMOD0065,UNKNOWN,True
Q6K00101,Q6K00101_N06,CODE_BINARY,FMOD0059,FMOD0059,False
Q6K00101,Q6K00101_N07,CODE_BINARY,FMOD0059,FMOD0059,False
Q6K00102,Q6K00102_N01,CODE_BINARY,FMOD0097,FMOD0097,False
Q6K00102,Q6K00102_N02,CODE_BINARY,FMOD0063,UNKNOWN,True
Q6K00102,Q6K00102_N03,IMAGE,FMOD0097,FMOD0097,False
Q6K00102,Q6K00102_N04,STRUCTURED,FMOD0063,UNKNOWN,True
Q6K00102,Q6K00102_N05,CODE_BINARY,FMOD0063,UNKNOWN,True
Q6K00102,Q6K00102_N06,CODE_BINARY,FMOD0063,UNKNOWN,True
Q6K00102,Q6K00102_N07,CODE_BINARY,FMOD0097,FMOD0097,False
Q6K00103,Q6K00103_N01,CODE_BINARY,FMOD0039,UNKNOWN,True
Q6K00103,Q6K00103_N02,CODE_BINARY,FMOD0039,UNKNOWN,True
Q6K00103,Q6K00103_N03,STRUCTURED,FMOD0039,UNKNOWN,True
Q6K00103,Q6K00103_N04,CODE_BINARY,FMOD0039,UNKNOWN,True
Q6K00103,Q6K00103_N05,CODE_BINARY,FMOD0058,FMOD0058,False
Q6K00103,Q6K00103_N06,IMAGE,FMOD0058,FMOD0058,False
Q6K00103,Q6K00103_N07,CODE_BINARY,FMOD0058,FMOD0058,False
Q6K00104,Q6K00104_N01,CODE_BINARY,FMOD0056,UNKNOWN,True
Q6K00104,Q6K00104_N02,CODE_BINARY,FMOD0030,FMOD0030,False
Q6K00104,Q6K00104_N03,STRUCTURED,FMOD0030,FMOD0030,False
Q6K00104,Q6K00104_N04,IMAGE,FMOD0030,FMOD0030,False
Q6K00104,Q6K00104_N05,CODE_BINARY,FMOD0030,FMOD0030,False
Q6K00104,Q6K00104_N06,CODE_BINARY,FMOD0030,FMOD0030,False
Q6K00104,Q6K00104_N07,CODE_BINARY,FMOD0056,UNKNOWN,True
Q6K00105,Q6K00105_N01,CODE_BINARY,FMOD0097,FMOD0097,False
Q6K00105,Q6K00105_N02,CODE_BINARY,FMOD0059,UNKNOWN,True
Q6K00105,Q6K00105_N03,IMAGE,FMOD0097,FMOD0097,False
Q6K00105,Q6K00105_N04,CODE_BINARY,FMOD0059,UNKNOWN,True
Q6K00105,Q6K00105_N05,CODE_BINARY,FMOD0059,UNKNOWN,True
Q6K00105,Q6K00105_N06,CODE_BINARY,FMOD0097,FMOD0097,False
Q6K00105,Q6K00105_N07,STRUCTURED,FMOD0097,FMOD0097,False
Q6K00106,Q6K00106_N01,CODE_BINARY,FMOD0072,FMOD0072,False
Q6K00106,Q6K00106_N02,CODE_BINARY,FMOD0097,UNKNOWN,True
Q6K00106,Q6K00106_N03,CODE_BINARY,FMOD0072,FMOD0072,False
Q6K00106,Q6K00106_N04,STRUCTURED,FMOD0097,UNKNOWN,True
Q6K00106,Q6K00106_N05,CODE_BINARY,FMOD0072,FMOD0072,False
Q6K00106,Q6K00106_N06,IMAGE,FMOD0072,FMOD0072,False
Q6K00106,Q6K00106_N07,CODE_BINARY,FMOD0097,UNKNOWN,True
Q6K00107,Q6K00107_N01,IMAGE,FMOD0020,FMOD0020,False
Q6K00107,Q6K00107_N02,CODE_BINARY,FMOD0020,FMOD0020,False
Q6K00107,Q6K00107_N03,STRUCTURED,FMOD0020,FMOD0020,False
Q6K00107,Q6K00107_N04,CODE_BINARY,FMOD0059,UNKNOWN,True
Q6K00107,Q6K00107_N05,CODE_BINARY,FMOD0059,UNKNOWN,True
Q6K00107,Q6K00107_N06,CODE_BINARY,FMOD0020,FMOD0020,False
Q6K00107,Q6K00107_N07,CODE_BINARY,FMOD0059,UNKNOWN,True
Q6K00108,Q6K00108_N01,CODE_BINARY,FMOD0030,FMOD0030,False
Q6K00108,Q6K00108_N02,CODE_BINARY,FMOD0058,UNKNOWN,True
Q6K00108,Q6K00108_N03,IMAGE,FMOD0058,UNKNOWN,True
Q6K00108,Q6K00108_N04,CODE_BINARY,FMOD0030,FMOD0030,False
Q6K00108,Q6K00108_N05,CODE_BINARY,FMOD0058,UNKNOWN,True
Q6K00108,Q6K00108_N06,STRUCTURED,FMOD0058,UNKNOWN,True
Q6K00108,Q6K00108_N07,CODE_BINARY,FMOD0030,FMOD0030,False
Q6K00109,Q6K00109_N01,CODE_BINARY,FMOD0052,FMOD0052,False
Q6K00109,Q6K00109_N02,IMAGE,FMOD0056,UNKNOWN,True
Q6K00109,Q6K00109_N03,CODE_BINARY,FMOD0056,UNKNOWN,True
Q6K00109,Q6K00109_N04,CODE_BINARY,FMOD0052,FMOD0052,False
Q6K00109,Q6K00109_N05,CODE_BINARY,FMOD0056,UNKNOWN,True
Q6K00109,Q6K00109_N06,STRUCTURED,FMOD0052,FMOD0052,False
Q6K00109,Q6K00109_N07,CODE_BINARY,FMOD0056,UNKNOWN,True
Q6K00110,Q6K00110_N01,CODE_BINARY,FMOD0030,FMOD0030,False
Q6K00110,Q6K00110_N02,STRUCTURED,FMOD0056,UNKNOWN,True
Q6K00110,Q6K00110_N03,CODE_BINARY,FMOD0056,UNKNOWN,True
Q6K00110,Q6K00110_N04,CODE_BINARY,FMOD0030,FMOD0030,False
Q6K00110,Q6K00110_N05,CODE_BINARY,FMOD0056,UNKNOWN,True
Q6K00110,Q6K00110_N06,CODE_BINARY,FMOD0030,FMOD0030,False
Q6K00110,Q6K00110_N07,IMAGE,FMOD0030,FMOD0030,False
Q6K00111,Q6K00111_N01,CODE_BINARY,FMOD0065,FMOD0065,False
Q6K00111,Q6K00111_N02,IMAGE,FMOD0065,FMOD0065,False
Q6K00111,Q6K00111_N03,STRUCTURED,FMOD0058,UNKNOWN,True
Q6K00111,Q6K00111_N04,CODE_BINARY,FMOD0058,UNKNOWN,True
Q6K00111,Q6K00111_N05,CODE_BINARY,FMOD0065,FMOD0065,False
Q6K00111,Q6K00111_N06,CODE_BINARY,FMOD0058,UNKNOWN,True
Q6K00111,Q6K00111_N07,CODE_BINARY,FMOD0065,FMOD0065,False
Q6K00112,Q6K00112_N01,IMAGE,FMOD0045,FMOD0045,False
Q6K00112,Q6K00112_N02,CODE_BINARY,FMOD0045,FMOD0045,False
Q6K00112,Q6K00112_N03,CODE_BINARY,FMOD0045,FMOD0045,False
Q6K00112,Q6K00112_N04,CODE_BINARY,FMOD0058,UNKNOWN,True
Q6K00112,Q6K00112_N05,STRUCTURED,FMOD0058,UNKNOWN,True
Q6K00112,Q6K00112_N06,CODE_BINARY,FMOD0058,UNKNOWN,True
Q6K00112,Q6K00112_N07,CODE_BINARY,FMOD0058,UNKNOWN,True
Q6K00113,Q6K00113_N01,STRUCTURED,FMOD0072,UNKNOWN,True
Q6K00113,Q6K00113_N02,IMAGE,FMOD0041,FMOD0041,False
Q6K00113,Q6K00113_N03,CODE_BINARY,FMOD0072,UNKNOWN,True
Q6K00113,Q6K00113_N04,CODE_BINARY,FMOD0072,UNKNOWN,True
Q6K00113,Q6K00113_N05,CODE_BINARY,FMOD0041,FMOD0041,False
Q6K00113,Q6K00113_N06,CODE_BINARY,FMOD0041,FMOD0041,False
Q6K00113,Q6K00113_N07,CODE_BINARY,FMOD0041,FMOD0041,False
Q6K00114,Q6K00114_N01,CODE_BINARY,FMOD0065,FMOD0065,False
Q6K00114,Q6K00114_N02,CODE_BINARY,FMOD0039,UNKNOWN,True
Q6K00114,Q6K00114_N03,CODE_BINARY,FMOD0065,FMOD0065,False
Q6K00114,Q6K00114_N04,IMAGE,FMOD0065,FMOD0065,False
Q6K00114,Q6K00114_N05,CODE_BINARY,FMOD0065,FMOD0065,False
Q6K00114,Q6K00114_N06,CODE_BINARY,FMOD0039,UNKNOWN,True
Q6K00114,Q6K00114_N07,STRUCTURED,FMOD0039,UNKNOWN,True
Q6K00115,Q6K00115_N01,CODE_BINARY,FMOD0020,FMOD0020,False
Q6K00115,Q6K00115_N02,CODE_BINARY,FMOD0056,UNKNOWN,True
Q6K00115,Q6K00115_N03,STRUCTURED,FMOD0056,UNKNOWN,True
Q6K00115,Q6K00115_N04,CODE_BINARY,FMOD0056,UNKNOWN,True
Q6K00115,Q6K00115_N05,IMAGE,FMOD0056,UNKNOWN,True
Q6K00115,Q6K00115_N06,CODE_BINARY,FMOD0056,UNKNOWN,True
Q6K00115,Q6K00115_N07,CODE_BINARY,FMOD0020,FMOD0020,False
Q6K00116,Q6K00116_N01,STRUCTURED,FMOD0034,UNKNOWN,True
Q6K00116,Q6K00116_N02,CODE_BINARY,FMOD0030,FMOD0030,False
Q6K00116,Q6K00116_N03,CODE_BINARY,FMOD0034,UNKNOWN,True
Q6K00116,Q6K00116_N04,CODE_BINARY,FMOD0034,UNKNOWN,True
Q6K00116,Q6K00116_N05,IMAGE,FMOD0034,UNKNOWN,True
Q6K00116,Q6K00116_N06,CODE_BINARY,FMOD0034,UNKNOWN,True
Q6K00116,Q6K00116_N07,CODE_BINARY,FMOD0030,FMOD0030,False
Q6K00117,Q6K00117_N01,CODE_BINARY,FMOD0052,FMOD0052,False
Q6K00117,Q6K00117_N02,CODE_BINARY,FMOD0072,UNKNOWN,True
Q6K00117,Q6K00117_N03,IMAGE,FMOD0072,UNKNOWN,True
Q6K00117,Q6K00117_N04,CODE_BINARY,FMOD0072,UNKNOWN,True
Q6K00117,Q6K00117_N05,CODE_BINARY,FMOD0072,UNKNOWN,True
Q6K00117,Q6K00117_N06,CODE_BINARY,FMOD0052,FMOD0052,False
Q6K00117,Q6K00117_N07,STRUCTURED,FMOD0052,FMOD0052,False
Q6K00118,Q6K00118_N01,CODE_BINARY,FMOD0081,FMOD0081,False
Q6K00118,Q6K00118_N02,CODE_BINARY,FMOD0081,FMOD0081,False
Q6K00118,Q6K00118_N03,CODE_BINARY,FMOD0081,FMOD0081,False
Q6K00118,Q6K00118_N04,CODE_BINARY,FMOD0082,UNKNOWN,True
Q6K00118,Q6K00118_N05,IMAGE,FMOD0082,UNKNOWN,True
Q6K00118,Q6K00118_N06,STRUCTURED,FMOD0082,UNKNOWN,True
Q6K00118,Q6K00118_N07,CODE_BINARY,FMOD0082,UNKNOWN,True
Q6K00119,Q6K00119_N01,CODE_BINARY,FMOD0057,UNKNOWN,True
Q6K00119,Q6K00119_N02,STRUCTURED,FMOD0002,FMOD0002,False
Q6K00119,Q6K00119_N03,CODE_BINARY,FMOD0002,FMOD0002,False
Q6K00119,Q6K00119_N04,CODE_BINARY,FMOD0057,UNKNOWN,True
Q6K00119,Q6K00119_N05,CODE_BINARY,FMOD0002,FMOD0002,False
Q6K00119,Q6K00119_N06,IMAGE,FMOD0057,UNKNOWN,True
Q6K00119,Q6K00119_N07,CODE_BINARY,FMOD0002,FMOD0002,False
Q6K00120,Q6K00120_N01,CODE_BINARY,FMOD0034,UNKNOWN,True
Q6K00120,Q6K00120_N02,STRUCTURED,FMOD0034,UNKNOWN,True
Q6K00120,Q6K00120_N03,IMAGE,FMOD0082,FMOD0082,False
Q6K00120,Q6K00120_N04,CODE_BINARY,FMOD0034,UNKNOWN,True
Q6K00120,Q6K00120_N05,CODE_BINARY,FMOD0082,FMOD0082,False
Q6K00120,Q6K00120_N06,CODE_BINARY,FMOD0082,FMOD0082,False
Q6K00120,Q6K00120_N07,CODE_BINARY,FMOD0034,UNKNOWN,True
Q6K00121,Q6K00121_N01,CODE_BINARY,FMOD0052,FMOD0052,False
Q6K00121,Q6K00121_N02,STRUCTURED,FMOD0041,FMOD0041,False
Q6K00121,Q6K00121_N03,IMAGE,FMOD0041,FMOD0041,False
Q6K00121,Q6K00121_N04,CODE_BINARY,FMOD0063,UNKNOWN,True
Q6K00121,Q6K00121_N05,CODE_BINARY,FMOD0041,FMOD0041,False
Q6K00121,Q6K00121_N06,CODE_BINARY,FMOD0041,FMOD0041,False
Q6K00121,Q6K00121_N07,CODE_BINARY,FMOD0052,FMOD0052,False
Q6K00122,Q6K00122_N01,IMAGE,FMOD0002,UNKNOWN,True
Q6K00122,Q6K00122_N02,CODE_BINARY,FMOD0056,FMOD0056,False
Q6K00122,Q6K00122_N03,STRUCTURED,FMOD0072,FMOD0072,False
Q6K00122,Q6K00122_N04,CODE_BINARY,FMOD0072,FMOD0072,False
Q6K00122,Q6K00122_N05,CODE_BINARY,FMOD0072,FMOD0072,False
Q6K00122,Q6K00122_N06,CODE_BINARY,FMOD0002,UNKNOWN,True
Q6K00122,Q6K00122_N07,CODE_BINARY,FMOD0056,FMOD0056,False
Q6K00123,Q6K00123_N01,IMAGE,FMOD0058,UNKNOWN,True
Q6K00123,Q6K00123_N02,CODE_BINARY,FMOD0058,UNKNOWN,True
Q6K00123,Q6K00123_N03,STRUCTURED,FMOD0058,UNKNOWN,True
Q6K00123,Q6K00123_N04,CODE_BINARY,FMOD0058,UNKNOWN,True
Q6K00123,Q6K00123_N05,CODE_BINARY,FMOD0045,FMOD0045,False
Q6K00123,Q6K00123_N06,CODE_BINARY,FMOD0072,FMOD0072,False
Q6K00123,Q6K00123_N07,CODE_BINARY,FMOD0045,FMOD0045,False
Q6K00124,Q6K00124_N01,CODE_BINARY,FMOD0101,UNKNOWN,True
Q6K00124,Q6K00124_N02,STRUCTURED,FMOD0101,UNKNOWN,True
Q6K00124,Q6K00124_N03,CODE_BINARY,FMOD0097,FMOD0097,False
Q6K00124,Q6K00124_N04,IMAGE,FMOD0097,FMOD0097,False
Q6K00124,Q6K00124_N05,CODE_BINARY,FMOD0097,FMOD0097,False
Q6K00124,Q6K00124_N06,CODE_BINARY,FMOD0063,FMOD0063,False
Q6K00124,Q6K00124_N07,CODE_BINARY,FMOD0063,FMOD0063,False
Q6K00125,Q6K00125_N01,CODE_BINARY,FMOD0097,UNKNOWN,True
Q6K00125,Q6K00125_N02,STRUCTURED,FMOD0020,FMOD0020,False
Q6K00125,Q6K00125_N03,CODE_BINARY,FMOD0020,FMOD0020,False
Q6K00125,Q6K00125_N04,CODE_BINARY,FMOD0020,FMOD0020,False
Q6K00125,Q6K00125_N05,CODE_BINARY,FMOD0039,FMOD0039,False
Q6K00125,Q6K00125_N06,IMAGE,FMOD0020,FMOD0020,False
Q6K00125,Q6K00125_N07,CODE_BINARY,FMOD0039,FMOD0039,False
Q6K00126,Q6K00126_N01,CODE_BINARY,FMOD0057,FMOD0057,False
Q6K00126,Q6K00126_N02,CODE_BINARY,FMOD0057,FMOD0057,False
Q6K00126,Q6K00126_N03,CODE_BINARY,FMOD0101,UNKNOWN,True
Q6K00126,Q6K00126_N04,IMAGE,FMOD0057,FMOD0057,False
Q6K00126,Q6K00126_N05,STRUCTURED,FMOD0052,FMOD0052,False
Q6K00126,Q6K00126_N06,CODE_BINARY,FMOD0052,FMOD0052,False
Q6K00126,Q6K00126_N07,CODE_BINARY,FMOD0101,UNKNOWN,True
Q6K00127,Q6K00127_N01,CODE_BINARY,FMOD0058,UNKNOWN,True
Q6K00127,Q6K00127_N02,CODE_BINARY,FMOD0045,FMOD0045,False
Q6K00127,Q6K00127_N03,IMAGE,FMOD0045,FMOD0045,False
Q6K00127,Q6K00127_N04,CODE_BINARY,FMOD0058,UNKNOWN,True
Q6K00127,Q6K00127_N05,STRUCTURED,FMOD0058,UNKNOWN,True
Q6K00127,Q6K00127_N06,CODE_BINARY,FMOD0072,FMOD0072,False
Q6K00127,Q6K00127_N07,CODE_BINARY,FMOD0072,FMOD0072,False
Q6K00128,Q6K00128_N01,IMAGE,FMOD0097,UNKNOWN,True
Q6K00128,Q6K00128_N02,CODE_BINARY,FMOD0097,UNKNOWN,True
Q6K00128,Q6K00128_N03,CODE_BINARY,FMOD0059,FMOD0059,False
Q6K00128,Q6K00128_N04,CODE_BINARY,FMOD0101,FMOD0101,False
Q6K00128,Q6K00128_N05,CODE_BINARY,FMOD0097,UNKNOWN,True
Q6K00128,Q6K00128_N06,STRUCTURED,FMOD0059,FMOD0059,False
Q6K00128,Q6K00128_N07,CODE_BINARY,FMOD0101,FMOD0101,False
Q6K00129,Q6K00129_N01,CODE_BINARY,FMOD0097,FMOD0097,False
Q6K00129,Q6K00129_N02,CODE_BINARY,FMOD0097,FMOD0097,False
Q6K00129,Q6K00129_N03,CODE_BINARY,FMOD0065,UNKNOWN,True
Q6K00129,Q6K00129_N04,CODE_BINARY,FMOD0065,UNKNOWN,True
Q6K00129,Q6K00129_N05,STRUCTURED,FMOD0097,FMOD0097,False
Q6K00129,Q6K00129_N06,IMAGE,FMOD0065,UNKNOWN,True
Q6K00129,Q6K00129_N07,CODE_BINARY,FMOD0072,FMOD0072,False
Q6K00130,Q6K00130_N01,STRUCTURED,FMOD0002,UNKNOWN,True
Q6K00130,Q6K00130_N02,CODE_BINARY,FMOD0041,FMOD0041,False
Q6K00130,Q6K00130_N03,CODE_BINARY,FMOD0020,FMOD0020,False
Q6K00130,Q6K00130_N04,IMAGE,FMOD0002,UNKNOWN,True
Q6K00130,Q6K00130_N05,CODE_BINARY,FMOD0020,FMOD0020,False
Q6K00130,Q6K00130_N06,CODE_BINARY,FMOD0002,UNKNOWN,True
Q6K00130,Q6K00130_N07,CODE_BINARY,FMOD0002,UNKNOWN,True
Q6K00131,Q6K00131_N01,IMAGE,FMOD0082,UNKNOWN,True
Q6K00131,Q6K00131_N02,CODE_BINARY,FMOD0082,UNKNOWN,True
Q6K00131,Q6K00131_N03,CODE_BINARY,FMOD0059,FMOD0059,False
Q6K00131,Q6K00131_N04,CODE_BINARY,FMOD0059,FMOD0059,False
Q6K00131,Q6K00131_N05,CODE_BINARY,FMOD0072,FMOD0072,False
Q6K00131,Q6K00131_N06,STRUCTURED,FMOD0059,FMOD0059,False
Q6K00131,Q6K00131_N07,CODE_BINARY,FMOD0082,UNKNOWN,True
Q6K00132,Q6K00132_N01,CODE_BINARY,FMOD0056,UNKNOWN,True
Q6K00132,Q6K00132_N02,CODE_BINARY,FMOD0082,FMOD0082,False
Q6K00132,Q6K00132_N03,IMAGE,FMOD0039,FMOD0039,False
Q6K00132,Q6K00132_N04,CODE_BINARY,FMOD0039,FMOD0039,False
Q6K00132,Q6K00132_N05,STRUCTURED,FMOD0056,UNKNOWN,True
Q6K00132,Q6K00132_N06,CODE_BINARY,FMOD0082,FMOD0082,False
Q6K00132,Q6K00132_N07,CODE_BINARY,FMOD0039,FMOD0039,False
Q6K00133,Q6K00133_N01,CODE_BINARY,FMOD0101,FMOD0101,False
Q6K00133,Q6K00133_N02,IMAGE,FMOD0101,FMOD0101,False
Q6K00133,Q6K00133_N03,CODE_BINARY,FMOD0101,FMOD0101,False
Q6K00133,Q6K00133_N04,STRUCTURED,FMOD0101,FMOD0101,False
Q6K00133,Q6K00133_N05,CODE_BINARY,FMOD0097,UNKNOWN,True
Q6K00133,Q6K00133_N06,CODE_BINARY,FMOD0034,FMOD0034,False
Q6K00133,Q6K00133_N07,CODE_BINARY,FMOD0097,UNKNOWN,True
Q6K00134,Q6K00134_N01,CODE_BINARY,FMOD0056,FMOD0056,False
Q6K00134,Q6K00134_N02,IMAGE,FMOD0056,FMOD0056,False
Q6K00134,Q6K00134_N03,CODE_BINARY,FMOD0065,FMOD0065,False
Q6K00134,Q6K00134_N04,STRUCTURED,FMOD0057,UNKNOWN,True
Q6K00134,Q6K00134_N05,CODE_BINARY,FMOD0056,FMOD0056,False
Q6K00134,Q6K00134_N06,CODE_BINARY,FMOD0057,UNKNOWN,True
Q6K00134,Q6K00134_N07,CODE_BINARY,FMOD0057,UNKNOWN,True
Q6K00135,Q6K00135_N01,STRUCTURED,FMOD0065,FMOD0065,False
Q6K00135,Q6K00135_N02,CODE_BINARY,FMOD0063,FMOD0063,False
Q6K00135,Q6K00135_N03,CODE_BINARY,FMOD0063,FMOD0063,False
Q6K00135,Q6K00135_N04,IMAGE,FMOD0065,FMOD0065,False
Q6K00135,Q6K00135_N05,CODE_BINARY,FMOD0072,UNKNOWN,True
Q6K00135,Q6K00135_N06,CODE_BINARY,FMOD0072,UNKNOWN,True
Q6K00135,Q6K00135_N07,CODE_BINARY,FMOD0065,FMOD0065,False
Q6K00136,Q6K00136_N01,CODE_BINARY,FMOD0059,FMOD0059,False
Q6K00136,Q6K00136_N02,IMAGE,FMOD0081,UNKNOWN,True
Q6K00136,Q6K00136_N03,STRUCTURED,FMOD0059,FMOD0059,False
Q6K00136,Q6K00136_N04,CODE_BINARY,FMOD0081,UNKNOWN,True
Q6K00136,Q6K00136_N05,CODE_BINARY,FMOD0082,FMOD0082,False
Q6K00136,Q6K00136_N06,CODE_BINARY,FMOD0081,UNKNOWN,True
Q6K00136,Q6K00136_N07,CODE_BINARY,FMOD0082,FMOD0082,False
Q6K00137,Q6K00137_N01,IMAGE,FMOD0020,FMOD0020,False
Q6K00137,Q6K00137_N02,CODE_BINARY,FMOD0020,FMOD0020,False
Q6K00137,Q6K00137_N03,CODE_BINARY,FMOD0020,FMOD0020,False
Q6K00137,Q6K00137_N04,STRUCTURED,FMOD0072,UNKNOWN,True
Q6K00137,Q6K00137_N05,CODE_BINARY,FMOD0039,FMOD0039,False
Q6K00137,Q6K00137_N06,CODE_BINARY,FMOD0039,FMOD0039,False
Q6K00137,Q6K00137_N07,CODE_BINARY,FMOD0072,UNKNOWN,True
Q6K00138,Q6K00138_N01,CODE_BINARY,FMOD0056,FMOD0056,False
Q6K00138,Q6K00138_N02,IMAGE,FMOD0057,FMOD0057,False
Q6K00138,Q6K00138_N03,CODE_BINARY,FMOD0057,FMOD0057,False
Q6K00138,Q6K00138_N04,STRUCTURED,FMOD0072,UNKNOWN,True
Q6K00138,Q6K00138_N05,CODE_BINARY,FMOD0072,UNKNOWN,True
Q6K00138,Q6K00138_N06,CODE_BINARY,FMOD0072,UNKNOWN,True
Q6K00138,Q6K00138_N07,CODE_BINARY,FMOD0056,FMOD0056,False
Q6K00139,Q6K00139_N01,CODE_BINARY,FMOD0039,FMOD0039,False
Q6K00139,Q6K00139_N02,STRUCTURED,FMOD0072,FMOD0072,False
Q6K00139,Q6K00139_N03,CODE_BINARY,FMOD0039,FMOD0039,False
Q6K00139,Q6K00139_N04,IMAGE,FMOD0039,FMOD0039,False
Q6K00139,Q6K00139_N05,CODE_BINARY,FMOD0072,FMOD0072,False
Q6K00139,Q6K00139_N06,CODE_BINARY,FMOD0020,UNKNOWN,True
Q6K00139,Q6K00139_N07,CODE_BINARY,FMOD0072,FMOD0072,False
Q6K00140,Q6K00140_N01,IMAGE,FMOD0101,FMOD0101,False
Q6K00140,Q6K00140_N02,CODE_BINARY,FMOD0039,FMOD0039,False
Q6K00140,Q6K00140_N03,STRUCTURED,FMOD0020,UNKNOWN,True
Q6K00140,Q6K00140_N04,CODE_BINARY,FMOD0101,FMOD0101,False
Q6K00140,Q6K00140_N05,CODE_BINARY,FMOD0039,FMOD0039,False
Q6K00140,Q6K00140_N06,CODE_BINARY,FMOD0020,UNKNOWN,True
Q6K00140,Q6K00140_N07,CODE_BINARY,FMOD0101,FMOD0101,False
Q6K00141,Q6K00141_N01,CODE_BINARY,FMOD0002,UNKNOWN,True
Q6K00141,Q6K00141_N02,CODE_BINARY,FMOD0072,FMOD0072,False
Q6K00141,Q6K00141_N03,IMAGE,FMOD0002,UNKNOWN,True
Q6K00141,Q6K00141_N04,STRUCTURED,FMOD0030,FMOD0030,False
Q6K00141,Q6K00141_N05,CODE_BINARY,FMOD0002,UNKNOWN,True
Q6K00141,Q6K00141_N06,CODE_BINARY,FMOD0030,FMOD0030,False
Q6K00141,Q6K00141_N07,CODE_BINARY,FMOD0072,FMOD0072,False
Q6K00142,Q6K00142_N01,CODE_BINARY,FMOD0058,FMOD0058,False
Q6K00142,Q6K00142_N02,STRUCTURED,FMOD0056,UNKNOWN,True
Q6K00142,Q6K00142_N03,IMAGE,FMOD0058,FMOD0058,False
Q6K00142,Q6K00142_N04,CODE_BINARY,FMOD0056,UNKNOWN,True
