anonymous_query_id,query_id,node_id,scenario,gt,nicad_pred,proposed_pred,high_confidence_source_mapping
Q0147,Q6K00327,Q6K00327_N06,TEST_KNOWN_K3,FMOD0016,UNKNOWN,UNKNOWN,True
Q0148,Q6K00328,Q6K00328_N01,TEST_KNOWN_K3,FMOD0040,FMOD0040,UNKNOWN,False
Q0148,Q6K00328,Q6K00328_N04,TEST_KNOWN_K3,FMOD0040,FMOD0040,UNKNOWN,False
Q0148,Q6K00328,Q6K00328_N05,TEST_KNOWN_K3,FMOD0087,FMOD0087,FMOD0087,False
Q0150,Q6K00330,Q6K00330_N03,TEST_KNOWN_K3,FMOD0096,FMOD0096,UNKNOWN,False
Q0150,Q6K00330,Q6K00330_N04,TEST_KNOWN_K3,FMOD0022,FMOD0022,FMOD0022,False
Q0150,Q6K00330,Q6K00330_N07,TEST_KNOWN_K3,FMOD0022,FMOD0022,FMOD0022,False
Q0151,Q6K00331,Q6K00331_N01,TEST_KNOWN_K3,FMOD0005,UNKNOWN,FMOD0005,False
Q0151,Q6K00331,Q6K00331_N02,TEST_KNOWN_K3,FMOD0005,UNKNOWN,FMOD0005,False
Q0151,Q6K00331,Q6K00331_N03,TEST_KNOWN_K3,FMOD0079,UNKNOWN,UNKNOWN,False
Q0151,Q6K00331,Q6K00331_N05,TEST_KNOWN_K3,FMOD0051,UNKNOWN,UNKNOWN,False
Q0151,Q6K00331,Q6K00331_N06,TEST_KNOWN_K3,FMOD0079,UNKNOWN,UNKNOWN,False
Q0154,Q6K00334,Q6K00334_N01,TEST_KNOWN_K3,FMOD0061,FMOD0061,FMOD0061,False
Q0154,Q6K00334,Q6K00334_N04,TEST_KNOWN_K3,FMOD0061,FMOD0061,FMOD0061,False
Q0154,Q6K00334,Q6K00334_N05,TEST_KNOWN_K3,FMOD0083,FMOD0083,FMOD0083,False
Q0154,Q6K00334,Q6K00334_N07,TEST_KNOWN_K3,FMOD0083,FMOD0083,FMOD0083,False
Q0155,Q6K00335,Q6K00335_N04,TEST_KNOWN_K3,FMOD0051,UNKNOWN,FMOD0051,False
Q0155,Q6K00335,Q6K00335_N06,TEST_KNOWN_K3,FMOD0087,FMOD0087,FMOD0087,False
Q0155,Q6K00335,Q6K00335_N07,TEST_KNOWN_K3,FMOD0087,UNKNOWN,FMOD0087,False
Q0156,Q6K00336,Q6K00336_N02,TEST_KNOWN_K3,FMOD0014,FMOD0014,FMOD0014,False
Q0156,Q6K00336,Q6K00336_N03,TEST_KNOWN_K3,FMOD0023,FMOD0023,FMOD0023,False
Q0156,Q6K00336,Q6K00336_N06,TEST_KNOWN_K3,FMOD0023,FMOD0023,FMOD0023,False
Q0156,Q6K00336,Q6K00336_N07,TEST_KNOWN_K3,FMOD0014,FMOD0014,FMOD0014,False
Q0157,Q6K00337,Q6K00337_N02,TEST_KNOWN_K3,FMOD0066,FMOD0066,FMOD0066,False
Q0157,Q6K00337,Q6K00337_N03,TEST_KNOWN_K3,FMOD0086,FMOD0086,FMOD0086,False
Q0157,Q6K00337,Q6K00337_N05,TEST_KNOWN_K3,FMOD0077,UNKNOWN,FMOD0077,False
Q0157,Q6K00337,Q6K00337_N07,TEST_KNOWN_K3,FMOD0077,UNKNOWN,FMOD0077,False
Q0158,Q6K00338,Q6K00338_N01,TEST_KNOWN_K3,FMOD0074,FMOD0074,FMOD0074,False
Q0158,Q6K00338,Q6K00338_N03,TEST_KNOWN_K3,FMOD0074,FMOD0074,FMOD0074,False
Q0158,Q6K00338,Q6K00338_N04,TEST_KNOWN_K3,FMOD0067,FMOD0067,FMOD0067,True
Q0158,Q6K00338,Q6K00338_N07,TEST_KNOWN_K3,FMOD0067,FMOD0067,UNKNOWN,True
Q0159,Q6K00339,Q6K00339_N01,TEST_KNOWN_K3,FMOD0087,UNKNOWN,FMOD0087,False
Q0159,Q6K00339,Q6K00339_N02,TEST_KNOWN_K3,FMOD0014,FMOD0014,FMOD0014,False
Q0159,Q6K00339,Q6K00339_N04,TEST_KNOWN_K3,FMOD0014,FMOD0014,FMOD0014,False
Q0160,Q6K00340,Q6K00340_N04,TEST_KNOWN_K3,FMOD0089,FMOD0089,FMOD0089,False
Q0161,Q6K00341,Q6K00341_N01,TEST_KNOWN_K3,FMOD0022,FMOD0022,UNKNOWN,False
Q0162,Q6K00342,Q6K00342_N01,TEST_KNOWN_K3,FMOD0087,FMOD0087,FMOD0087,False
Q0162,Q6K00342,Q6K00342_N02,TEST_KNOWN_K3,FMOD0066,FMOD0066,UNKNOWN,False
Q0162,Q6K00342,Q6K00342_N03,TEST_KNOWN_K3,FMOD0053,FMOD0053,FMOD0053,False
Q0162,Q6K00342,Q6K00342_N04,TEST_KNOWN_K3,FMOD0053,FMOD0053,FMOD0053,False
Q0162,Q6K00342,Q6K00342_N07,TEST_KNOWN_K3,FMOD0087,UNKNOWN,FMOD0087,False
Q0163,Q6K00343,Q6K00343_N02,TEST_KNOWN_K3,FMOD0087,UNKNOWN,FMOD0087,False
Q0163,Q6K00343,Q6K00343_N03,TEST_KNOWN_K3,FMOD0087,FMOD0087,FMOD0087,False
Q0163,Q6K00343,Q6K00343_N04,TEST_KNOWN_K3,FMOD0016,UNKNOWN,UNKNOWN,True
Q0163,Q6K00343,Q6K00343_N06,TEST_KNOWN_K3,FMOD0016,UNKNOWN,UNKNOWN,True
Q0164,Q6K00344,Q6K00344_N06,TEST_KNOWN_K3,FMOD0023,FMOD0023,FMOD0023,False
Q0165,Q6K00345,Q6K00345_N01,TEST_KNOWN_K3,FMOD0099,FMOD0099,FMOD0099,True
Q0165,Q6K00345,Q6K00345_N03,TEST_KNOWN_K3,FMOD0099,FMOD0099,FMOD0099,True
Q0165,Q6K00345,Q6K00345_N04,TEST_KNOWN_K3,FMOD0086,FMOD0086,FMOD0086,False
Q0165,Q6K00345,Q6K00345_N05,TEST_KNOWN_K3,FMOD0086,FMOD0086,FMOD0086,False
Q0166,Q6K00346,Q6K00346_N01,TEST_KNOWN_K3,FMOD0005,UNKNOWN,FMOD0005,False
Q0166,Q6K00346,Q6K00346_N04,TEST_KNOWN_K3,FMOD0014,FMOD0014,FMOD0014,False
Q0166,Q6K00346,Q6K00346_N06,TEST_KNOWN_K3,FMOD0005,UNKNOWN,FMOD0005,False
Q0167,Q6K00347,Q6K00347_N05,TEST_KNOWN_K3,FMOD0053,FMOD0053,FMOD0053,False
Q0167,Q6K00347,Q6K00347_N06,TEST_KNOWN_K3,FMOD0023,FMOD0023,FMOD0023,False
Q0167,Q6K00347,Q6K00347_N07,TEST_KNOWN_K3,FMOD0023,FMOD0023,FMOD0023,False
Q0168,Q6K00348,Q6K00348_N04,TEST_KNOWN_K3,FMOD0077,UNKNOWN,FMOD0025,False
Q0168,Q6K00348,Q6K00348_N07,TEST_KNOWN_K3,FMOD0077,FMOD0077,FMOD0077,False
Q0169,Q6K00349,Q6K00349_N02,TEST_KNOWN_K3,FMOD0023,UNKNOWN,FMOD0023,False
Q0169,Q6K00349,Q6K00349_N03,TEST_KNOWN_K3,FMOD0016,UNKNOWN,FMOD0023,True
Q0169,Q6K00349,Q6K00349_N04,TEST_KNOWN_K3,FMOD0060,FMOD0060,FMOD0060,True
Q0169,Q6K00349,Q6K00349_N05,TEST_KNOWN_K3,FMOD0016,UNKNOWN,UNKNOWN,True
Q0169,Q6K00349,Q6K00349_N07,TEST_KNOWN_K3,FMOD0023,UNKNOWN,FMOD0023,False
Q0170,Q6K00350,Q6K00350_N01,TEST_KNOWN_K3,FMOD0022,FMOD0022,FMOD0022,False
Q0170,Q6K00350,Q6K00350_N02,TEST_KNOWN_K3,FMOD0083,FMOD0083,UNKNOWN,False
Q0170,Q6K00350,Q6K00350_N03,TEST_KNOWN_K3,FMOD0053,UNKNOWN,FMOD0053,False
Q0170,Q6K00350,Q6K00350_N04,TEST_KNOWN_K3,FMOD0053,FMOD0053,FMOD0053,False
Q0170,Q6K00350,Q6K00350_N06,TEST_KNOWN_K3,FMOD0022,FMOD0022,FMOD0022,False
Q0171,Q6K00351,Q6K00351_N02,TEST_KNOWN_K3,FMOD0005,UNKNOWN,FMOD0005,False
Q0171,Q6K00351,Q6K00351_N03,TEST_KNOWN_K3,FMOD0022,FMOD0022,FMOD0022,False
Q0171,Q6K00351,Q6K00351_N04,TEST_KNOWN_K3,FMOD0099,FMOD0099,FMOD0099,True
Q0171,Q6K00351,Q6K00351_N06,TEST_KNOWN_K3,FMOD0005,UNKNOWN,UNKNOWN,False
Q0171,Q6K00351,Q6K00351_N07,TEST_KNOWN_K3,FMOD0099,FMOD0099,FMOD0099,True
Q0172,Q6K00352,Q6K00352_N02,TEST_KNOWN_K3,FMOD0023,FMOD0023,FMOD0023,False
Q0173,Q6K00353,Q6K00353_N02,TEST_KNOWN_K3,FMOD0061,FMOD0061,FMOD0061,False
Q0173,Q6K00353,Q6K00353_N06,TEST_KNOWN_K3,FMOD0086,FMOD0086,FMOD0086,False
Q0173,Q6K00353,Q6K00353_N07,TEST_KNOWN_K3,FMOD0086,FMOD0086,FMOD0086,False
Q0174,Q6K00354,Q6K00354_N01,TEST_KNOWN_K3,FMOD0099,UNKNOWN,FMOD0099,True
Q0174,Q6K00354,Q6K00354_N02,TEST_KNOWN_K3,FMOD0099,FMOD0099,FMOD0099,True
Q0174,Q6K00354,Q6K00354_N07,TEST_KNOWN_K3,FMOD0079,FMOD0079,FMOD0079,False
Q0175,Q6K00355,Q6K00355_N01,TEST_KNOWN_K3,FMOD0051,UNKNOWN,UNKNOWN,False
Q0175,Q6K00355,Q6K00355_N02,TEST_KNOWN_K3,FMOD0051,FMOD0051,UNKNOWN,False
Q0175,Q6K00355,Q6K00355_N03,TEST_KNOWN_K3,FMOD0077,FMOD0077,FMOD0077,False
Q0175,Q6K00355,Q6K00355_N04,TEST_KNOWN_K3,FMOD0077,UNKNOWN,FMOD0023,False
Q0176,Q6K00356,Q6K00356_N01,TEST_KNOWN_K3,FMOD0061,UNKNOWN,FMOD0061,False
Q0176,Q6K00356,Q6K00356_N02,TEST_KNOWN_K3,FMOD0004,FMOD0004,FMOD0004,False
Q0176,Q6K00356,Q6K00356_N04,TEST_KNOWN_K3,FMOD0051,FMOD0051,FMOD0051,False
Q0176,Q6K00356,Q6K00356_N05,TEST_KNOWN_K3,FMOD0061,UNKNOWN,UNKNOWN,False
Q0176,Q6K00356,Q6K00356_N07,TEST_KNOWN_K3,FMOD0051,FMOD0051,FMOD0051,False
Q0177,Q6K00357,Q6K00357_N02,TEST_KNOWN_K3,FMOD0099,FMOD0099,FMOD0099,True
Q0177,Q6K00357,Q6K00357_N05,TEST_KNOWN_K3,FMOD0014,FMOD0014,FMOD0014,False
Q0177,Q6K00357,Q6K00357_N07,TEST_KNOWN_K3,FMOD0099,FMOD0099,FMOD0099,True
Q0178,Q6K00358,Q6K00358_N03,TEST_KNOWN_K3,FMOD0036,UNKNOWN,UNKNOWN,False
Q0178,Q6K00358,Q6K00358_N05,TEST_KNOWN_K3,FMOD0060,UNKNOWN,FMOD0060,True
Q0178,Q6K00358,Q6K00358_N07,TEST_KNOWN_K3,FMOD0060,UNKNOWN,FMOD0060,True
Q0179,Q6K00359,Q6K00359_N02,TEST_KNOWN_K3,FMOD0087,UNKNOWN,FMOD0087,False
Q0179,Q6K00359,Q6K00359_N04,TEST_KNOWN_K3,FMOD0086,FMOD0086,FMOD0086,False
Q0179,Q6K00359,Q6K00359_N05,TEST_KNOWN_K3,FMOD0087,UNKNOWN,FMOD0087,False
Q0179,Q6K00359,Q6K00359_N06,TEST_KNOWN_K3,FMOD0086,FMOD0086,FMOD0086,False
Q0180,Q6K00360,Q6K00360_N02,TEST_KNOWN_K3,FMOD0060,FMOD0060,FMOD0060,True
Q0180,Q6K00360,Q6K00360_N05,TEST_KNOWN_K3,FMOD0060,UNKNOWN,FMOD0060,True
Q0182,Q6K00362,Q6K00362_N01,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0182,Q6K00362,Q6K00362_N03,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0182,Q6K00362,Q6K00362_N06,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0183,Q6K00363,Q6K00363_N06,TEST_MIXED_1K1U,FMOD0066,FMOD0066,UNKNOWN,False
Q0184,Q6K00364,Q6K00364_N01,TEST_MIXED_1K1U,FMOD0077,FMOD0077,FMOD0077,False
Q0184,Q6K00364,Q6K00364_N05,TEST_MIXED_1K1U,FMOD0077,UNKNOWN,FMOD0077,False
Q0185,Q6K00365,Q6K00365_N01,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0185,Q6K00365,Q6K00365_N02,TEST_MIXED_1K1U,FMOD0087,UNKNOWN,FMOD0087,False
Q0185,Q6K00365,Q6K00365_N03,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0185,Q6K00365,Q6K00365_N05,TEST_MIXED_1K1U,FMOD0087,UNKNOWN,FMOD0087,False
Q0185,Q6K00365,Q6K00365_N07,TEST_MIXED_1K1U,FMOD0087,FMOD0087,FMOD0087,False
Q0186,Q6K00366,Q6K00366_N01,TEST_MIXED_1K1U,FMOD0040,UNKNOWN,FMOD0040,False
Q0186,Q6K00366,Q6K00366_N03,TEST_MIXED_1K1U,FMOD0040,FMOD0040,UNKNOWN,False
Q0186,Q6K00366,Q6K00366_N04,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0186,Q6K00366,Q6K00366_N05,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0186,Q6K00366,Q6K00366_N06,TEST_MIXED_1K1U,FMOD0040,UNKNOWN,FMOD0040,False
Q0187,Q6K00367,Q6K00367_N02,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0187,Q6K00367,Q6K00367_N06,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0187,Q6K00367,Q6K00367_N07,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0188,Q6K00368,Q6K00368_N05,TEST_MIXED_1K1U,FMOD0036,UNKNOWN,FMOD0036,False
Q0188,Q6K00368,Q6K00368_N06,TEST_MIXED_1K1U,FMOD0036,UNKNOWN,FMOD0036,False
Q0189,Q6K00369,Q6K00369_N03,TEST_MIXED_1K1U,FMOD0004,UNKNOWN,FMOD0004,True
Q0189,Q6K00369,Q6K00369_N06,TEST_MIXED_1K1U,FMOD0004,FMOD0004,FMOD0004,True
Q0190,Q6K00370,Q6K00370_N01,TEST_MIXED_1K1U,FMOD0005,UNKNOWN,FMOD0005,False
Q0190,Q6K00370,Q6K00370_N02,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0190,Q6K00370,Q6K00370_N03,TEST_MIXED_1K1U,FMOD0005,UNKNOWN,FMOD0005,False
Q0190,Q6K00370,Q6K00370_N05,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0190,Q6K00370,Q6K00370_N06,TEST_MIXED_1K1U,FMOD0005,UNKNOWN,UNKNOWN,False
Q0191,Q6K00371,Q6K00371_N01,TEST_MIXED_1K1U,FMOD0016,UNKNOWN,UNKNOWN,True
Q0191,Q6K00371,Q6K00371_N02,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0191,Q6K00371,Q6K00371_N03,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0191,Q6K00371,Q6K00371_N04,TEST_MIXED_1K1U,FMOD0016,UNKNOWN,UNKNOWN,True
Q0191,Q6K00371,Q6K00371_N07,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0192,Q6K00372,Q6K00372_N02,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0192,Q6K00372,Q6K00372_N03,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0192,Q6K00372,Q6K00372_N04,TEST_MIXED_1K1U,FMOD0051,UNKNOWN,UNKNOWN,False
Q0192,Q6K00372,Q6K00372_N05,TEST_MIXED_1K1U,FMOD0051,FMOD0051,FMOD0051,False
Q0192,Q6K00372,Q6K00372_N06,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0193,Q6K00373,Q6K00373_N04,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0193,Q6K00373,Q6K00373_N06,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0193,Q6K00373,Q6K00373_N07,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0194,Q6K00374,Q6K00374_N01,TEST_MIXED_1K1U,FMOD0051,FMOD0051,FMOD0051,False
Q0194,Q6K00374,Q6K00374_N02,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0194,Q6K00374,Q6K00374_N03,TEST_MIXED_1K1U,FMOD0051,UNKNOWN,FMOD0051,False
Q0194,Q6K00374,Q6K00374_N04,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0194,Q6K00374,Q6K00374_N05,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0195,Q6K00375,Q6K00375_N02,TEST_MIXED_1K1U,FMOD0099,FMOD0099,FMOD0099,True
Q0195,Q6K00375,Q6K00375_N03,TEST_MIXED_1K1U,FMOD0099,FMOD0099,FMOD0099,True
Q0195,Q6K00375,Q6K00375_N05,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,FMOD0023,False
Q0195,Q6K00375,Q6K00375_N06,TEST_MIXED_1K1U,FMOD0099,UNKNOWN,FMOD0099,True
Q0195,Q6K00375,Q6K00375_N07,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0196,Q6K00376,Q6K00376_N02,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0196,Q6K00376,Q6K00376_N03,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0196,Q6K00376,Q6K00376_N04,TEST_MIXED_1K1U,FMOD0005,UNKNOWN,FMOD0005,False
Q0196,Q6K00376,Q6K00376_N05,TEST_MIXED_1K1U,FMOD0005,UNKNOWN,FMOD0005,False
Q0196,Q6K00376,Q6K00376_N06,TEST_MIXED_1K1U,FMOD0005,UNKNOWN,UNKNOWN,False
Q0197,Q6K00377,Q6K00377_N01,TEST_MIXED_1K1U,FMOD0022,UNKNOWN,FMOD0022,False
Q0197,Q6K00377,Q6K00377_N02,TEST_MIXED_1K1U,FMOD0022,FMOD0022,FMOD0022,False
Q0197,Q6K00377,Q6K00377_N04,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0197,Q6K00377,Q6K00377_N05,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0197,Q6K00377,Q6K00377_N07,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0198,Q6K00378,Q6K00378_N01,TEST_MIXED_1K1U,FMOD0023,FMOD0023,FMOD0023,False
Q0198,Q6K00378,Q6K00378_N04,TEST_MIXED_1K1U,FMOD0023,UNKNOWN,FMOD0023,False
Q0199,Q6K00379,Q6K00379_N01,TEST_MIXED_1K1U,FMOD0089,FMOD0089,FMOD0089,False
Q0199,Q6K00379,Q6K00379_N03,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0199,Q6K00379,Q6K00379_N04,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0199,Q6K00379,Q6K00379_N05,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0199,Q6K00379,Q6K00379_N06,TEST_MIXED_1K1U,FMOD0089,FMOD0089,FMOD0089,False
Q0200,Q6K00380,Q6K00380_N03,TEST_MIXED_1K1U,FMOD0023,FMOD0023,FMOD0023,False
Q0200,Q6K00380,Q6K00380_N04,TEST_MIXED_1K1U,FMOD0023,FMOD0023,FMOD0023,False
Q0200,Q6K00380,Q6K00380_N05,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0200,Q6K00380,Q6K00380_N06,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0201,Q6K00381,Q6K00381_N01,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0201,Q6K00381,Q6K00381_N02,TEST_MIXED_1K1U,FMOD0077,FMOD0077,FMOD0077,False
Q0201,Q6K00381,Q6K00381_N04,TEST_MIXED_1K1U,FMOD0077,FMOD0077,FMOD0077,False
Q0201,Q6K00381,Q6K00381_N05,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0201,Q6K00381,Q6K00381_N07,TEST_MIXED_1K1U,FMOD0077,FMOD0077,FMOD0077,False
Q0202,Q6K00382,Q6K00382_N01,TEST_MIXED_1K1U,FMOD0022,FMOD0022,FMOD0022,False
Q0202,Q6K00382,Q6K00382_N02,TEST_MIXED_1K1U,FMOD0022,FMOD0022,FMOD0022,False
Q0202,Q6K00382,Q6K00382_N03,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0202,Q6K00382,Q6K00382_N04,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0202,Q6K00382,Q6K00382_N07,TEST_MIXED_1K1U,FMOD0022,FMOD0022,FMOD0022,False
Q0203,Q6K00383,Q6K00383_N04,TEST_MIXED_1K1U,FMOD0060,FMOD0060,FMOD0060,True
Q0203,Q6K00383,Q6K00383_N06,TEST_MIXED_1K1U,FMOD0060,UNKNOWN,FMOD0060,True
Q0204,Q6K00384,Q6K00384_N01,TEST_MIXED_1K1U,FMOD0083,FMOD0083,FMOD0083,False
Q0204,Q6K00384,Q6K00384_N04,TEST_MIXED_1K1U,FMOD0083,FMOD0083,FMOD0083,False
Q0205,Q6K00385,Q6K00385_N03,TEST_MIXED_1K1U,FMOD0061,UNKNOWN,UNKNOWN,False
Q0205,Q6K00385,Q6K00385_N05,TEST_MIXED_1K1U,FMOD0061,FMOD0061,FMOD0061,False
Q0205,Q6K00385,Q6K00385_N06,TEST_MIXED_1K1U,FMOD0061,UNKNOWN,FMOD0061,False
Q0206,Q6K00386,Q6K00386_N03,TEST_MIXED_1K1U,FMOD0066,FMOD0066,UNKNOWN,False
Q0206,Q6K00386,Q6K00386_N04,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0206,Q6K00386,Q6K00386_N05,TEST_MIXED_1K1U,FMOD0066,FMOD0066,FMOD0066,False
Q0206,Q6K00386,Q6K00386_N06,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0207,Q6K00387,Q6K00387_N03,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0207,Q6K00387,Q6K00387_N04,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0207,Q6K00387,Q6K00387_N06,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0208,Q6K00388,Q6K00388_N03,TEST_MIXED_1K1U,FMOD0074,FMOD0074,FMOD0074,False
Q0208,Q6K00388,Q6K00388_N05,TEST_MIXED_1K1U,FMOD0074,FMOD0074,FMOD0074,False
Q0209,Q6K00389,Q6K00389_N01,TEST_MIXED_1K1U,UNKNOWN,FMOD0005,UNKNOWN,False
Q0209,Q6K00389,Q6K00389_N03,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0210,Q6K00390,Q6K00390_N01,TEST_MIXED_1K1U,FMOD0023,UNKNOWN,FMOD0023,False
Q0210,Q6K00390,Q6K00390_N03,TEST_MIXED_1K1U,FMOD0023,UNKNOWN,FMOD0023,False
Q0211,Q6K00391,Q6K00391_N01,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0211,Q6K00391,Q6K00391_N02,TEST_MIXED_1K1U,FMOD0089,UNKNOWN,UNKNOWN,False
Q0211,Q6K00391,Q6K00391_N05,TEST_MIXED_1K1U,FMOD0089,UNKNOWN,FMOD0089,False
Q0211,Q6K00391,Q6K00391_N06,TEST_MIXED_1K1U,UNKNOWN,FMOD0005,UNKNOWN,False
Q0212,Q6K00392,Q6K00392_N02,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0212,Q6K00392,Q6K00392_N03,TEST_MIXED_1K1U,FMOD0079,UNKNOWN,UNKNOWN,False
Q0212,Q6K00392,Q6K00392_N05,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0212,Q6K00392,Q6K00392_N06,TEST_MIXED_1K1U,FMOD0079,FMOD0079,FMOD0079,False
Q0212,Q6K00392,Q6K00392_N07,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0213,Q6K00393,Q6K00393_N02,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0213,Q6K00393,Q6K00393_N03,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0213,Q6K00393,Q6K00393_N04,TEST_MIXED_1K1U,FMOD0053,FMOD0053,UNKNOWN,False
Q0213,Q6K00393,Q6K00393_N05,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0213,Q6K00393,Q6K00393_N06,TEST_MIXED_1K1U,FMOD0053,UNKNOWN,UNKNOWN,False
Q0214,Q6K00394,Q6K00394_N01,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0214,Q6K00394,Q6K00394_N05,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0214,Q6K00394,Q6K00394_N06,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0215,Q6K00395,Q6K00395_N01,TEST_MIXED_1K1U,FMOD0053,FMOD0053,FMOD0053,False
Q0215,Q6K00395,Q6K00395_N03,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0215,Q6K00395,Q6K00395_N04,TEST_MIXED_1K1U,FMOD0053,UNKNOWN,FMOD0053,False
Q0215,Q6K00395,Q6K00395_N05,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0215,Q6K00395,Q6K00395_N06,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,FMOD0053,False
Q0216,Q6K00396,Q6K00396_N01,TEST_MIXED_1K1U,UNKNOWN,FMOD0014,UNKNOWN,False
Q0216,Q6K00396,Q6K00396_N02,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0216,Q6K00396,Q6K00396_N05,TEST_MIXED_1K1U,FMOD0066,FMOD0066,FMOD0066,False
Q0217,Q6K00397,Q6K00397_N02,TEST_MIXED_1K1U,FMOD0079,FMOD0079,FMOD0079,False
Q0217,Q6K00397,Q6K00397_N03,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0217,Q6K00397,Q6K00397_N04,TEST_MIXED_1K1U,FMOD0079,FMOD0079,FMOD0079,False
Q0217,Q6K00397,Q6K00397_N06,TEST_MIXED_1K1U,FMOD0079,UNKNOWN,FMOD0079,False
Q0217,Q6K00397,Q6K00397_N07,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
